,card_id,field_id,date_collected,total_scm,scm_male,scm_female,season_total,male_total,female_total,weekly_prop,weekly_prop_f,weekly_prop_m,season_prop,week,year
32,7272.0,GRN_FIE_IN,2023-11-29,0.0,0.0,0.0,652.0,305.0,347.0,0.0,0.0,0.0,1.0,48,2023
30,7270.0,GRN_ORC_IN,2023-11-29,2.0,1.0,1.0,877.0,310.0,567.0,0.002280501710376283,0.001763668430335097,0.0032258064516129032,1.0,48,2023
34,7274.0,KIR_ORC_IN,2023-11-29,1.0,1.0,0.0,174.0,122.0,52.0,0.005747126436781609,0.0,0.00819672131147541,1.0,48,2023
35,7275.0,KIR_FOR_OUT,2023-11-29,0.0,0.0,0.0,215.0,181.0,34.0,0.0,0.0,0.0,1.0,48,2023
36,7276.0,KIR_FOR_IN,2023-11-29,0.0,0.0,0.0,18.0,8.0,10.0,0.0,0.0,0.0,1.0,48,2023
37,7277.0,KIR_FIE_OUT,2023-11-29,1.0,1.0,0.0,434.0,264.0,170.0,0.002304147465437788,0.0,0.003787878787878788,1.0,48,2023
38,7278.0,KIR_FIE_IN,2023-11-29,5.0,1.0,4.0,415.0,207.0,208.0,0.012048192771084338,0.019230769230769232,0.004830917874396135,1.0,48,2023
39,7279.0,OLE_FOR_OUT,2023-11-29,6.0,4.0,2.0,367.0,126.0,241.0,0.01634877384196185,0.008298755186721992,0.031746031746031744,1.0,48,2023
40,7280.0,OLE_FOR_IN,2023-11-29,0.0,0.0,0.0,49.0,7.0,42.0,0.0,0.0,0.0,1.0,48,2023
41,7281.0,OLE_FIE_OUT,2023-11-29,1.0,0.0,1.0,545.0,151.0,394.0,0.001834862385321101,0.0025380710659898475,0.0,1.0,48,2023
42,7282.0,OLE_FIE_IN,2023-11-29,2.0,1.0,1.0,885.0,174.0,711.0,0.0022598870056497176,0.0014064697609001407,0.005747126436781609,1.0,48,2023
33,7273.0,KIR_ORC_OUT,2023-11-29,2.0,1.0,1.0,413.0,309.0,104.0,0.004842615012106538,0.009615384615384616,0.003236245954692557,1.0,48,2023
15,7255.0,IND_ORC_OUT,2023-11-30,4.0,1.0,3.0,233.0,132.0,101.0,0.017167381974248927,0.0297029702970297,0.007575757575757576,1.0,48,2023
16,7256.0,IND_ORC_IN,2023-11-30,0.0,0.0,0.0,209.0,92.0,117.0,0.0,0.0,0.0,1.0,48,2023
18,7258.0,IND_ORC_IN_2,2023-11-30,0.0,0.0,0.0,101.0,51.0,50.0,0.0,0.0,0.0,1.0,48,2023
17,7257.0,IND_ORC_OUT_2,2023-11-30,1.0,0.0,1.0,299.0,179.0,120.0,0.0033444816053511705,0.008333333333333333,0.0,1.0,48,2023
20,7260.0,EVE_ORC_IN,2023-11-30,0.0,0.0,0.0,11.0,3.0,8.0,0.0,0.0,0.0,1.0,48,2023
21,7261.0,EVE_FIE_OUT,2023-11-30,0.0,0.0,0.0,45.0,31.0,14.0,0.0,0.0,0.0,1.0,48,2023
22,7262.0,EVE_FIE_IN,2023-11-30,1.0,0.0,1.0,51.0,22.0,29.0,0.0196078431372549,0.034482758620689655,0.0,1.0,48,2023
23,7263.0,EVE_FOR_OUT,2023-11-30,0.0,0.0,0.0,8.0,3.0,5.0,0.0,0.0,0.0,1.0,48,2023
19,7259.0,EVE_ORC_OUT,2023-11-30,0.0,0.0,0.0,29.0,7.0,22.0,0.0,0.0,0.0,1.0,48,2023
24,7264.0,EVE_FOR_IN,2023-11-30,0.0,0.0,0.0,15.0,3.0,12.0,0.0,0.0,0.0,0.9999999999999999,48,2023
14,7366.0,WIS_COO_2,2023-12-04,0.0,0.0,0.0,295.0,206.0,89.0,0.0,0.0,0.0,1.0,49,2023
12,7352.0,WIS_COO,2023-12-04,2.0,1.0,1.0,1367.0,880.0,487.0,0.001463057790782736,0.002053388090349076,0.0011363636363636363,1.0,49,2023
10,7308.0,KAT_JEF,2023-12-05,1.0,0.0,1.0,109.0,62.0,47.0,0.009174311926605505,0.02127659574468085,0.0,1.0,49,2023
9,7399.0,DIP_CUR,2023-12-06,0.0,0.0,0.0,1309.0,655.0,654.0,0.0,0.0,0.0,0.998472116119175,49,2023
8,7400.0,DIP_CUR,2023-12-12,1.0,1.0,0.0,1309.0,655.0,654.0,0.0007639419404125286,0.0,0.0015267175572519084,0.9992360580595875,50,2023
7,7401.0,DIP_CUR,2023-12-19,0.0,0.0,0.0,1309.0,655.0,654.0,0.0,0.0,0.0,0.9992360580595875,51,2023
6,7402.0,DIP_CUR,2024-01-10,1.0,0.0,1.0,1309.0,655.0,654.0,0.0007639419404125286,0.0015290519877675841,0.0,1.0,2,2024
5,7403.0,DIP_CUR,2024-01-16,0.0,0.0,0.0,1309.0,655.0,654.0,0.0,0.0,0.0,1.0,3,2024
4,7404.0,DIP_CUR,2024-01-23,0.0,0.0,0.0,1309.0,655.0,654.0,0.0,0.0,0.0,1.0,4,2024
640,,GAB_STE,2024-03-08,0.0,0.0,0.0,81.0,51.0,30.0,0.0,0.0,0.0,,10,2024
596,,GAB_ALL,2024-03-08,1.0,1.0,0.0,220.0,169.0,51.0,0.004545454545454545,0.0,0.005917159763313609,,10,2024
618,,GAB_HEN,2024-03-08,0.0,0.0,0.0,121.0,77.0,44.0,0.0,0.0,0.0,,10,2024
1204,,KIR_FIE_IN,2024-03-11,3.0,0.0,3.0,377.0,264.0,113.0,0.007957559681697613,0.02654867256637168,0.0,,11,2024
1214,,KIR_FIE_OUT,2024-03-11,0.0,0.0,0.0,563.0,446.0,117.0,0.0,0.0,0.0,,11,2024
792,,KAT_HAB_3,2024-03-11,0.0,0.0,0.0,873.0,374.0,499.0,0.0,0.0,0.0,,11,2024
781,,IND_ORC_OUT_2,2024-03-11,7.0,3.0,4.0,210.0,143.0,67.0,0.03333333333333333,0.05970149253731343,0.02097902097902098,,11,2024
671,,GRN_FIE_OUT,2024-03-11,0.0,0.0,0.0,641.0,386.0,255.0,0.0,0.0,0.0,,11,2024
661,,GRN_FIE_IN,2024-03-11,1.0,0.0,1.0,768.0,490.0,278.0,0.0013020833333333333,0.0035971223021582736,0.0,,11,2024
771,,IND_ORC_OUT,2024-03-11,4.0,2.0,2.0,266.0,159.0,107.0,0.015037593984962405,0.018691588785046728,0.012578616352201259,,11,2024
1254,,KIR_ORC_OUT,2024-03-11,0.0,0.0,0.0,641.0,445.0,196.0,0.0,0.0,0.0,,11,2024
1895,,WIS_COO_2,2024-03-11,3.0,3.0,0.0,629.0,362.0,267.0,0.0047694753577106515,0.0,0.008287292817679558,,11,2024
761,,IND_ORC_IN_2,2024-03-11,3.0,3.0,0.0,143.0,73.0,70.0,0.02097902097902098,0.0,0.0410958904109589,,11,2024
681,,GRN_ORC_IN,2024-03-11,1.0,0.0,1.0,423.0,281.0,142.0,0.002364066193853428,0.007042253521126761,0.0,,11,2024
751,,IND_ORC_IN,2024-03-11,0.0,0.0,0.0,156.0,87.0,69.0,0.0,0.0,0.0,,11,2024
868,,KAT_HAB_4,2024-03-11,4.0,2.0,2.0,1679.0,840.0,839.0,0.0023823704586063135,0.0023837902264600714,0.002380952380952381,,11,2024
1824,,WIS_COO,2024-03-11,0.0,0.0,0.0,698.0,418.0,280.0,0.0,0.0,0.0,,11,2024
721,,GRS_ORC_IN,2024-03-11,14.0,13.0,1.0,732.0,511.0,221.0,0.01912568306010929,0.004524886877828055,0.025440313111545987,,11,2024
701,,GRS_FIE_IN,2024-03-11,0.0,0.0,0.0,710.0,583.0,127.0,0.0,0.0,0.0,,11,2024
731,,GRS_ORC_OUT,2024-03-11,3.0,3.0,0.0,668.0,508.0,160.0,0.004491017964071856,0.0,0.005905511811023622,,11,2024
1019,,KAT_JEF_2,2024-03-11,4.0,2.0,2.0,601.0,276.0,325.0,0.0066555740432612314,0.006153846153846154,0.007246376811594203,,11,2024
1234,,KIR_FOR_OUT,2024-03-11,0.0,0.0,0.0,313.0,212.0,101.0,0.0,0.0,0.0,,11,2024
711,,GRS_FIE_OUT,2024-03-11,1.0,1.0,0.0,599.0,486.0,113.0,0.001669449081803005,0.0,0.00205761316872428,,11,2024
943,,KAT_JEF,2024-03-11,4.0,3.0,1.0,319.0,174.0,145.0,0.012539184952978056,0.006896551724137931,0.017241379310344827,,11,2024
1224,,KIR_FOR_IN,2024-03-11,0.0,0.0,0.0,18.0,8.0,10.0,0.0,0.0,0.0,,11,2024
1244,,KIR_ORC_IN,2024-03-11,1.0,0.0,1.0,579.0,335.0,244.0,0.0017271157167530224,0.004098360655737705,0.0,,11,2024
691,,GRN_ORC_OUT,2024-03-11,4.0,3.0,1.0,749.0,429.0,320.0,0.0053404539385847796,0.003125,0.006993006993006993,,11,2024
1738,,STA_THO,2024-03-12,0.0,0.0,0.0,1163.0,622.0,541.0,0.0,0.0,0.0,,11,2024
259,,DIP_CUR,2024-03-12,0.0,0.0,0.0,2104.0,1222.0,882.0,0.0,0.0,0.0,,11,2024
1350,,SEA_HOO,2024-03-12,0.0,0.0,0.0,723.0,356.0,367.0,0.0,0.0,0.0,,11,2024
198,,DEG_VIL,2024-03-12,3.0,1.0,2.0,381.0,196.0,185.0,0.007874015748031496,0.010810810810810811,0.00510204081632653,,11,2024
1264,,PAT_FIE_IN,2024-03-12,0.0,0.0,0.0,398.0,243.0,155.0,0.0,0.0,0.0,,11,2024
576,,FLE_FOR_IN,2024-03-12,0.0,0.0,0.0,7.0,5.0,2.0,0.0,0.0,0.0,,11,2024
558,,EVE_ORC_OUT,2024-03-12,2.0,2.0,0.0,157.0,106.0,51.0,0.012738853503184714,0.0,0.018867924528301886,,11,2024
125,,DEG_FOU_WOOD,2024-03-12,0.0,0.0,0.0,257.0,147.0,110.0,0.0,0.0,0.0,,11,2024
529,,EVE_FOR_IN,2024-03-12,0.0,0.0,0.0,23.0,14.0,9.0,0.0,0.0,0.0,,11,2024
568,,FLE_FIE_IN,2024-03-12,2.0,0.0,2.0,301.0,179.0,122.0,0.006644518272425249,0.01639344262295082,0.0,,11,2024
184,,DEG_PER_STRIP,2024-03-12,2.0,0.0,2.0,391.0,254.0,137.0,0.005115089514066497,0.014598540145985401,0.0,,11,2024
408,,DIP_PAT,2024-03-12,0.0,0.0,0.0,2204.0,1209.0,995.0,0.0,0.0,0.0,,11,2024
539,,EVE_FOR_OUT,2024-03-12,1.0,1.0,0.0,53.0,37.0,16.0,0.018867924528301886,0.0,0.02702702702702703,,11,2024
521,,EVE_FIE_OUT,2024-03-12,2.0,2.0,0.0,133.0,91.0,42.0,0.015037593984962405,0.0,0.02197802197802198,,11,2024
1273,,POV_DUN,2024-03-12,0.0,0.0,0.0,52.0,26.0,26.0,0.0,0.0,0.0,,11,2024
559,,EVE_ORC_OUT,2024-03-12,2.0,1.0,1.0,157.0,106.0,51.0,0.012738853503184714,0.0196078431372549,0.009433962264150943,,11,2024
1568,,STA_AYR,2024-03-12,3.0,3.0,0.0,976.0,585.0,391.0,0.0030737704918032786,0.0,0.005128205128205128,,11,2024
0,,CUR_FIE_IN,2024-03-12,0.0,0.0,0.0,131.0,78.0,53.0,0.0,0.0,0.0,,11,2024
548,,EVE_ORC_IN,2024-03-12,0.0,0.0,0.0,132.0,103.0,29.0,0.0,0.0,0.0,,11,2024
337,,DIP_FLE,2024-03-12,7.0,6.0,1.0,1196.0,650.0,546.0,0.005852842809364548,0.0018315018315018315,0.009230769230769232,,11,2024
485,,DUN_FIE_IN,2024-03-12,2.0,2.0,0.0,64.0,47.0,17.0,0.03125,0.0,0.0425531914893617,,11,2024
60,,DEG_DIE_HILL,2024-03-12,4.0,2.0,2.0,475.0,266.0,209.0,0.008421052631578947,0.009569377990430622,0.007518796992481203,,11,2024
1517,,SMI_JOH ,2024-03-12,1.0,1.0,0.0,6.0,5.0,1.0,0.16666666666666666,0.0,0.2,,11,2024
513,,EVE_FIE_IN,2024-03-12,5.0,5.0,0.0,226.0,149.0,77.0,0.022123893805309734,0.0,0.03355704697986577,,11,2024
586,,FLE_FOR_OUT,2024-03-12,0.0,0.0,0.0,33.0,26.0,7.0,0.0,0.0,0.0,,11,2024
620,,GAB_HEN,2024-03-13,1.0,0.0,1.0,121.0,77.0,44.0,0.008264462809917356,0.022727272727272728,0.0,,11,2024
642,,GAB_STE,2024-03-13,1.0,1.0,0.0,81.0,51.0,30.0,0.012345679012345678,0.0,0.0196078431372549,,11,2024
598,,GAB_ALL,2024-03-13,5.0,5.0,0.0,220.0,169.0,51.0,0.022727272727272728,0.0,0.029585798816568046,,11,2024
712,,GRS_FIE_OUT,2024-03-18,3.0,2.0,1.0,599.0,486.0,113.0,0.005008347245409015,0.008849557522123894,0.00411522633744856,,12,2024
762,,IND_ORC_IN_2,2024-03-18,7.0,2.0,5.0,143.0,73.0,70.0,0.04895104895104895,0.07142857142857142,0.0273972602739726,,12,2024
1897,,WIS_COO_2,2024-03-18,6.0,5.0,1.0,629.0,362.0,267.0,0.009538950715421303,0.003745318352059925,0.013812154696132596,,12,2024
1225,,KIR_FOR_IN,2024-03-18,0.0,0.0,0.0,18.0,8.0,10.0,0.0,0.0,0.0,,12,2024
682,,GRN_ORC_IN,2024-03-18,3.0,2.0,1.0,423.0,281.0,142.0,0.0070921985815602835,0.007042253521126761,0.0071174377224199285,,12,2024
752,,IND_ORC_IN,2024-03-18,7.0,4.0,3.0,156.0,87.0,69.0,0.04487179487179487,0.043478260869565216,0.04597701149425287,,12,2024
722,,GRS_ORC_IN,2024-03-18,22.0,16.0,6.0,732.0,511.0,221.0,0.030054644808743168,0.027149321266968326,0.03131115459882583,,12,2024
692,,GRN_ORC_OUT,2024-03-18,4.0,2.0,2.0,749.0,429.0,320.0,0.0053404539385847796,0.00625,0.004662004662004662,,12,2024
732,,GRS_ORC_OUT,2024-03-18,11.0,7.0,4.0,668.0,508.0,160.0,0.016467065868263474,0.025,0.013779527559055118,,12,2024
1825,,WIS_COO,2024-03-18,4.0,4.0,0.0,698.0,418.0,280.0,0.0057306590257879654,0.0,0.009569377990430622,,12,2024
1205,,KIR_FIE_IN,2024-03-18,6.0,4.0,2.0,377.0,264.0,113.0,0.015915119363395226,0.017699115044247787,0.015151515151515152,,12,2024
1245,,KIR_ORC_IN,2024-03-18,5.0,4.0,1.0,579.0,335.0,244.0,0.008635578583765112,0.004098360655737705,0.011940298507462687,,12,2024
702,,GRS_FIE_IN,2024-03-18,5.0,4.0,1.0,710.0,583.0,127.0,0.007042253521126761,0.007874015748031496,0.00686106346483705,,12,2024
61,,DEG_DIE_HILL,2024-03-18,6.0,4.0,2.0,475.0,266.0,209.0,0.01263157894736842,0.009569377990430622,0.015037593984962405,,12,2024
1518,,SMI_JOH ,2024-03-18,0.0,0.0,0.0,6.0,5.0,1.0,0.0,0.0,0.0,,12,2024
672,,GRN_FIE_OUT,2024-03-18,2.0,2.0,0.0,641.0,386.0,255.0,0.0031201248049922,0.0,0.0051813471502590676,,12,2024
1255,,KIR_ORC_OUT,2024-03-18,4.0,3.0,1.0,641.0,445.0,196.0,0.0062402496099844,0.00510204081632653,0.006741573033707865,,12,2024
782,,IND_ORC_OUT_2,2024-03-18,5.0,3.0,2.0,210.0,143.0,67.0,0.023809523809523808,0.029850746268656716,0.02097902097902098,,12,2024
772,,IND_ORC_OUT,2024-03-18,11.0,4.0,7.0,266.0,159.0,107.0,0.041353383458646614,0.06542056074766354,0.025157232704402517,,12,2024
662,,GRN_FIE_IN,2024-03-18,4.0,3.0,1.0,768.0,490.0,278.0,0.005208333333333333,0.0035971223021582736,0.006122448979591836,,12,2024
1235,,KIR_FOR_OUT,2024-03-18,0.0,0.0,0.0,313.0,212.0,101.0,0.0,0.0,0.0,,12,2024
1215,,KIR_FIE_OUT,2024-03-18,5.0,3.0,2.0,563.0,446.0,117.0,0.008880994671403197,0.017094017094017096,0.006726457399103139,,12,2024
199,,DEG_VIL,2024-03-19,1.0,1.0,0.0,381.0,196.0,185.0,0.0026246719160104987,0.0,0.00510204081632653,,12,2024
1021,,KAT_JEF_2,2024-03-19,1.0,0.0,1.0,601.0,276.0,325.0,0.0016638935108153079,0.003076923076923077,0.0,,12,2024
1,,CUR_FIE_IN,2024-03-19,1.0,1.0,0.0,131.0,78.0,53.0,0.007633587786259542,0.0,0.01282051282051282,,12,2024
185,,DEG_PER_STRIP,2024-03-19,0.0,0.0,0.0,391.0,254.0,137.0,0.0,0.0,0.0,,12,2024
486,,DUN_FIE_IN,2024-03-19,0.0,0.0,0.0,64.0,47.0,17.0,0.0,0.0,0.0,,12,2024
1352,,SEA_HOO,2024-03-19,2.0,2.0,0.0,723.0,356.0,367.0,0.0027662517289073307,0.0,0.0056179775280898875,,12,2024
540,,EVE_FOR_OUT,2024-03-19,0.0,0.0,0.0,53.0,37.0,16.0,0.0,0.0,0.0,,12,2024
945,,KAT_JEF,2024-03-19,1.0,0.0,1.0,319.0,174.0,145.0,0.003134796238244514,0.006896551724137931,0.0,,12,2024
339,,DIP_FLE,2024-03-19,1.0,0.0,1.0,1196.0,650.0,546.0,0.0008361204013377926,0.0018315018315018315,0.0,,12,2024
126,,DEG_FOU_WOOD,2024-03-19,1.0,1.0,0.0,257.0,147.0,110.0,0.0038910505836575876,0.0,0.006802721088435374,,12,2024
794,,KAT_HAB_3,2024-03-19,2.0,1.0,1.0,873.0,374.0,499.0,0.002290950744558992,0.002004008016032064,0.00267379679144385,,12,2024
549,,EVE_ORC_IN,2024-03-19,0.0,0.0,0.0,132.0,103.0,29.0,0.0,0.0,0.0,,12,2024
261,,DIP_CUR,2024-03-19,0.0,0.0,0.0,2104.0,1222.0,882.0,0.0,0.0,0.0,,12,2024
514,,EVE_FIE_IN,2024-03-19,11.0,10.0,1.0,226.0,149.0,77.0,0.048672566371681415,0.012987012987012988,0.06711409395973154,,12,2024
522,,EVE_FIE_OUT,2024-03-19,15.0,12.0,3.0,133.0,91.0,42.0,0.11278195488721804,0.07142857142857142,0.13186813186813187,,12,2024
1740,,STA_THO,2024-03-19,0.0,0.0,0.0,1163.0,622.0,541.0,0.0,0.0,0.0,,12,2024
577,,FLE_FOR_IN,2024-03-19,1.0,0.0,1.0,7.0,5.0,2.0,0.14285714285714285,0.5,0.0,,12,2024
494,,DUN_FOR_IN,2024-03-19,0.0,0.0,0.0,8.0,6.0,2.0,0.0,0.0,0.0,,12,2024
1265,,PAT_FIE_IN,2024-03-19,1.0,0.0,1.0,398.0,243.0,155.0,0.002512562814070352,0.0064516129032258064,0.0,,12,2024
530,,EVE_FOR_IN,2024-03-19,1.0,1.0,0.0,23.0,14.0,9.0,0.043478260869565216,0.0,0.07142857142857142,,12,2024
569,,FLE_FIE_IN,2024-03-19,4.0,4.0,0.0,301.0,179.0,122.0,0.013289036544850499,0.0,0.0223463687150838,,12,2024
410,,DIP_PAT,2024-03-19,0.0,0.0,0.0,2204.0,1209.0,995.0,0.0,0.0,0.0,,12,2024
587,,FLE_FOR_OUT,2024-03-19,0.0,0.0,0.0,33.0,26.0,7.0,0.0,0.0,0.0,,12,2024
504,,DUN_FOR_OUT,2024-03-19,0.0,0.0,0.0,172.0,121.0,51.0,0.0,0.0,0.0,,12,2024
1275,,POV_DUN,2024-03-19,3.0,2.0,1.0,52.0,26.0,26.0,0.057692307692307696,0.038461538461538464,0.07692307692307693,,12,2024
870,,KAT_HAB_4,2024-03-19,15.0,12.0,3.0,1679.0,840.0,839.0,0.008933889219773675,0.003575685339690107,0.014285714285714285,,12,2024
1570,,STA_AYR,2024-03-19,6.0,4.0,2.0,976.0,585.0,391.0,0.006147540983606557,0.005115089514066497,0.006837606837606838,,12,2024
644,,GAB_STE,2024-03-21,1.0,0.0,1.0,81.0,51.0,30.0,0.012345679012345678,0.03333333333333333,0.0,,12,2024
622,,GAB_HEN,2024-03-21,1.0,1.0,0.0,121.0,77.0,44.0,0.008264462809917356,0.0,0.012987012987012988,,12,2024
600,,GAB_ALL,2024-03-21,3.0,2.0,1.0,220.0,169.0,51.0,0.013636363636363636,0.0196078431372549,0.011834319526627219,,12,2024
1899,,WIS_COO_2,2024-03-24,0.0,0.0,0.0,629.0,362.0,267.0,0.0,0.0,0.0,,12,2024
1828,,WIS_COO,2024-03-24,0.0,0.0,0.0,698.0,418.0,280.0,0.0,0.0,0.0,,12,2024
703,,GRS_FIE_IN,2024-03-25,0.0,0.0,0.0,710.0,583.0,127.0,0.0,0.0,0.0,,13,2024
1216,,KIR_FIE_OUT,2024-03-25,0.0,0.0,0.0,563.0,446.0,117.0,0.0,0.0,0.0,,13,2024
773,,IND_ORC_OUT,2024-03-25,0.0,0.0,0.0,266.0,159.0,107.0,0.0,0.0,0.0,,13,2024
200,,DEG_VIL,2024-03-25,0.0,0.0,0.0,381.0,196.0,185.0,0.0,0.0,0.0,,13,2024
783,,IND_ORC_OUT_2,2024-03-25,0.0,0.0,0.0,210.0,143.0,67.0,0.0,0.0,0.0,,13,2024
663,,GRN_FIE_IN,2024-03-25,0.0,0.0,0.0,768.0,490.0,278.0,0.0,0.0,0.0,,13,2024
796,,KAT_HAB_3,2024-03-25,0.0,0.0,0.0,873.0,374.0,499.0,0.0,0.0,0.0,,13,2024
1256,,KIR_ORC_OUT,2024-03-25,0.0,0.0,0.0,641.0,445.0,196.0,0.0,0.0,0.0,,13,2024
62,,DEG_DIE_HILL,2024-03-25,0.0,0.0,0.0,475.0,266.0,209.0,0.0,0.0,0.0,,13,2024
1206,,KIR_FIE_IN,2024-03-25,0.0,0.0,0.0,377.0,264.0,113.0,0.0,0.0,0.0,,13,2024
872,,KAT_HAB_4,2024-03-25,0.0,0.0,0.0,1679.0,840.0,839.0,0.0,0.0,0.0,,13,2024
1246,,KIR_ORC_IN,2024-03-25,0.0,0.0,0.0,579.0,335.0,244.0,0.0,0.0,0.0,,13,2024
1023,,KAT_JEF_2,2024-03-25,0.0,0.0,0.0,601.0,276.0,325.0,0.0,0.0,0.0,,13,2024
947,,KAT_JEF,2024-03-25,0.0,0.0,0.0,319.0,174.0,145.0,0.0,0.0,0.0,,13,2024
127,,DEG_FOU_WOOD,2024-03-25,0.0,0.0,0.0,257.0,147.0,110.0,0.0,0.0,0.0,,13,2024
673,,GRN_FIE_OUT,2024-03-25,0.0,0.0,0.0,641.0,386.0,255.0,0.0,0.0,0.0,,13,2024
733,,GRS_ORC_OUT,2024-03-25,0.0,0.0,0.0,668.0,508.0,160.0,0.0,0.0,0.0,,13,2024
723,,GRS_ORC_IN,2024-03-25,0.0,0.0,0.0,732.0,511.0,221.0,0.0,0.0,0.0,,13,2024
763,,IND_ORC_IN_2,2024-03-25,0.0,0.0,0.0,143.0,73.0,70.0,0.0,0.0,0.0,,13,2024
1226,,KIR_FOR_IN,2024-03-25,0.0,0.0,0.0,18.0,8.0,10.0,0.0,0.0,0.0,,13,2024
186,,DEG_PER_STRIP,2024-03-25,0.0,0.0,0.0,391.0,254.0,137.0,0.0,0.0,0.0,,13,2024
693,,GRN_ORC_OUT,2024-03-25,0.0,0.0,0.0,749.0,429.0,320.0,0.0,0.0,0.0,,13,2024
713,,GRS_FIE_OUT,2024-03-25,0.0,0.0,0.0,599.0,486.0,113.0,0.0,0.0,0.0,,13,2024
753,,IND_ORC_IN,2024-03-25,0.0,0.0,0.0,156.0,87.0,69.0,0.0,0.0,0.0,,13,2024
1236,,KIR_FOR_OUT,2024-03-25,0.0,0.0,0.0,313.0,212.0,101.0,0.0,0.0,0.0,,13,2024
683,,GRN_ORC_IN,2024-03-25,0.0,0.0,0.0,423.0,281.0,142.0,0.0,0.0,0.0,,13,2024
487,,DUN_FIE_IN,2024-03-26,0.0,0.0,0.0,64.0,47.0,17.0,0.0,0.0,0.0,,13,2024
541,,EVE_FOR_OUT,2024-03-26,2.0,0.0,2.0,53.0,37.0,16.0,0.03773584905660377,0.125,0.0,,13,2024
505,,DUN_FOR_OUT,2024-03-26,37.0,21.0,16.0,172.0,121.0,51.0,0.21511627906976744,0.3137254901960784,0.17355371900826447,,13,2024
550,,EVE_ORC_IN,2024-03-26,1.0,0.0,1.0,132.0,103.0,29.0,0.007575757575757576,0.034482758620689655,0.0,,13,2024
588,,FLE_FOR_OUT,2024-03-26,0.0,0.0,0.0,33.0,26.0,7.0,0.0,0.0,0.0,,13,2024
495,,DUN_FOR_IN,2024-03-26,0.0,0.0,0.0,8.0,6.0,2.0,0.0,0.0,0.0,,13,2024
1353,,SEA_HOO,2024-03-26,0.0,0.0,0.0,723.0,356.0,367.0,0.0,0.0,0.0,,13,2024
2,,CUR_FIE_IN,2024-03-26,0.0,0.0,0.0,131.0,78.0,53.0,0.0,0.0,0.0,,13,2024
624,,GAB_HEN,2024-03-26,0.0,0.0,0.0,121.0,77.0,44.0,0.0,0.0,0.0,,13,2024
646,,GAB_STE,2024-03-26,0.0,0.0,0.0,81.0,51.0,30.0,0.0,0.0,0.0,,13,2024
578,,FLE_FOR_IN,2024-03-26,0.0,0.0,0.0,7.0,5.0,2.0,0.0,0.0,0.0,,13,2024
1266,,PAT_FIE_IN,2024-03-26,0.0,0.0,0.0,398.0,243.0,155.0,0.0,0.0,0.0,,13,2024
1572,,STA_AYR,2024-03-26,1.0,1.0,0.0,976.0,585.0,391.0,0.0010245901639344263,0.0,0.0017094017094017094,,13,2024
523,,EVE_FIE_OUT,2024-03-26,1.0,0.0,1.0,133.0,91.0,42.0,0.007518796992481203,0.023809523809523808,0.0,,13,2024
560,,EVE_ORC_OUT,2024-03-26,0.0,0.0,0.0,157.0,106.0,51.0,0.0,0.0,0.0,,13,2024
1742,,STA_THO,2024-03-26,1.0,1.0,0.0,1163.0,622.0,541.0,0.0008598452278589854,0.0,0.001607717041800643,,13,2024
531,,EVE_FOR_IN,2024-03-26,4.0,2.0,2.0,23.0,14.0,9.0,0.17391304347826086,0.2222222222222222,0.14285714285714285,,13,2024
412,,DIP_PAT,2024-03-26,0.0,0.0,0.0,2204.0,1209.0,995.0,0.0,0.0,0.0,,13,2024
263,,DIP_CUR,2024-03-26,0.0,0.0,0.0,2104.0,1222.0,882.0,0.0,0.0,0.0,,13,2024
570,,FLE_FIE_IN,2024-03-26,0.0,0.0,0.0,301.0,179.0,122.0,0.0,0.0,0.0,,13,2024
341,,DIP_FLE,2024-03-26,0.0,0.0,0.0,1196.0,650.0,546.0,0.0,0.0,0.0,,13,2024
1277,,POV_DUN,2024-03-26,0.0,0.0,0.0,52.0,26.0,26.0,0.0,0.0,0.0,,13,2024
515,,EVE_FIE_IN,2024-03-26,0.0,0.0,0.0,226.0,149.0,77.0,0.0,0.0,0.0,,13,2024
602,,GAB_ALL,2024-03-26,0.0,0.0,0.0,220.0,169.0,51.0,0.0,0.0,0.0,,13,2024
1519,,SMI_JOH ,2024-03-28,5.0,4.0,1.0,6.0,5.0,1.0,0.8333333333333334,1.0,0.8,,13,2024
1237,,KIR_FOR_OUT,2024-04-01,1.0,1.0,0.0,313.0,212.0,101.0,0.003194888178913738,0.0,0.0047169811320754715,,14,2024
1247,,KIR_ORC_IN,2024-04-01,4.0,4.0,0.0,579.0,335.0,244.0,0.0069084628670120895,0.0,0.011940298507462687,,14,2024
1257,,KIR_ORC_OUT,2024-04-01,0.0,0.0,0.0,641.0,445.0,196.0,0.0,0.0,0.0,,14,2024
1574,,STA_AYR,2024-04-01,8.0,7.0,1.0,976.0,585.0,391.0,0.00819672131147541,0.0025575447570332483,0.011965811965811967,,14,2024
604,,GAB_ALL,2024-04-01,9.0,3.0,6.0,220.0,169.0,51.0,0.04090909090909091,0.11764705882352941,0.01775147928994083,,14,2024
187,,DEG_PER_STRIP,2024-04-01,5.0,4.0,1.0,391.0,254.0,137.0,0.01278772378516624,0.0072992700729927005,0.015748031496062992,,14,2024
734,,GRS_ORC_OUT,2024-04-01,13.0,7.0,6.0,668.0,508.0,160.0,0.019461077844311378,0.0375,0.013779527559055118,,14,2024
