record_id,date,tempMaxF,tempMinF,tempMeanF,gddFahrenheitSimple,gddFahrenheitSine,gddFahrenheitSimpleCumsum,gddFahrenheitSineCumSum,tempMaxC,tempMinC,tempMeanC,gddCelsiusSimple,gddCelsiusSine,gddCelsiusSimpleCumSum,gddCelsiusSineCumSum
SMI_CAN,2023-05-16,67,35,51,12,12.61138541,436,518.7287655,19.44444444,1.666666667,10.55555556,6.666666667,7.006325229,242.2222222,288.1826475
SMI_CAN,2023-05-17,70,33,51.5,12.5,13.54671735,448.5,532.2754828,21.11111111,0.555555556,10.83333333,6.944444444,7.525954082,249.1666667,295.7086016
SMI_CAN,2023-05-18,48,24,36,0,2.441716817,448.5,534.7171996,8.888888889,-4.444444444,2.222222222,0,1.356509343,249.1666667,297.0651109
SMI_CAN,2023-05-19,62,31,46.5,7.5,9.276338977,456,543.9935386,16.66666667,-0.555555556,8.055555556,4.166666667,5.153521654,253.3333333,302.2186326
SMI_CAN,2023-05-20,69,47,58,19,19,475,562.9935386,20.55555556,8.333333333,14.44444444,10.55555556,10.55555556,263.8888889,312.7741881
SMI_CAN,2023-05-21,65,44,54.5,15.5,15.5,490.5,578.4935386,18.33333333,6.666666667,12.5,8.611111111,8.611111111,272.5,321.3852992
SMI_CAN,2023-05-22,66,41,53.5,14.5,14.5,505,592.9935386,18.88888889,5,11.94444444,8.055555556,8.055555556,280.5555556,329.4408548
SMI_CAN,2023-05-23,69,42,55.5,16.5,16.5,521.5,609.4935386,20.55555556,5.555555556,13.05555556,9.166666667,9.166666667,289.7222222,338.6075214
SMI_CAN,2023-05-24,74,46,60,21,21,542.5,630.4935386,23.33333333,7.777777778,15.55555556,11.66666667,11.66666667,301.3888889,350.2741881
SMI_CAN,2023-05-25,68,33,50.5,11.5,12.57696137,554,643.0705,20,0.555555556,10.27777778,6.388888889,6.987200761,307.7777778,357.2613889
SMI_CAN,2023-05-26,60,31,45.5,6.5,8.340099642,560.5,651.4105996,15.55555556,-0.555555556,7.5,3.611111111,4.63338869,311.3888889,361.8947776
SMI_CAN,2023-05-27,67,35,51,12,12.61138541,572.5,664.021985,19.44444444,1.666666667,10.55555556,6.666666667,7.006325229,318.0555556,368.9011028
SMI_CAN,2023-05-28,76,42,59,20,20,592.5,684.021985,24.44444444,5.555555556,15,11.11111111,11.11111111,329.1666667,380.0122139
SMI_CAN,2023-05-29,81,43,62,23,23,615.5,707.021985,27.22222222,6.111111111,16.66666667,12.77777778,12.77777778,341.9444444,392.7899917
SMI_CAN,2023-05-30,82,48,65,26,26,641.5,733.021985,27.77777778,8.888888889,18.33333333,14.44444444,14.44444444,356.3888889,407.2344361
SMI_CAN,2023-05-31,80,46,63,24,24,665.5,757.021985,26.66666667,7.777777778,17.22222222,13.33333333,13.33333333,369.7222222,420.5677695
SMI_CAN,2023-06-01,83,48,65.5,26.5,26.5,692,783.521985,28.33333333,8.888888889,18.61111111,14.72222222,14.72222222,384.4444444,435.2899917
SMI_CAN,2023-06-02,85,50,67.5,28.5,28.5,720.5,812.021985,29.44444444,10,19.72222222,15.83333333,15.83333333,400.2777778,451.123325
SMI_CAN,2023-06-03,85,54,69.5,30.5,30.5,751,842.521985,29.44444444,12.22222222,20.83333333,16.94444444,16.94444444,417.2222222,468.0677695
SMI_CAN,2023-06-04,71,39,55,16,16,767,858.521985,21.66666667,3.888888889,12.77777778,8.888888889,8.888888889,426.1111111,476.9566583
SMI_CAN,2023-06-05,65,40,52.5,13.5,13.5,780.5,872.021985,18.33333333,4.444444444,11.38888889,7.5,7.5,433.6111111,484.4566583
SMI_CAN,2023-06-06,67,42,54.5,15.5,15.5,796,887.521985,19.44444444,5.555555556,12.5,8.611111111,8.611111111,442.2222222,493.0677695
SMI_CAN,2023-06-07,63,39,51,12,12,808,899.521985,17.22222222,3.888888889,10.55555556,6.666666667,6.666666667,448.8888889,499.7344361
SMI_CAN,2023-06-08,61,43,52,13,13,821,912.521985,16.11111111,6.111111111,11.11111111,7.222222222,7.222222222,456.1111111,506.9566583
SMI_CAN,2023-06-09,58,45,51.5,12.5,12.5,833.5,925.021985,14.44444444,7.222222222,10.83333333,6.944444444,6.944444444,463.0555556,513.9011028
SMI_CAN,2023-06-10,59,44,51.5,12.5,12.5,846,937.521985,15,6.666666667,10.83333333,6.944444444,6.944444444,470,520.8455472
SMI_CAN,2023-06-11,68,43,55.5,16.5,16.5,862.5,954.021985,20,6.111111111,13.05555556,9.166666667,9.166666667,479.1666667,530.0122139
SMI_CAN,2023-06-12,77,55,66,27,27,889.5,981.021985,25,12.77777778,18.88888889,15,15,494.1666667,545.0122139
SMI_CAN,2023-06-13,73,53,63,24,24,913.5,1005.021985,22.77777778,11.66666667,17.22222222,13.33333333,13.33333333,507.5,558.3455472
SMI_CAN,2023-06-14,67,49,58,19,19,932.5,1024.021985,19.44444444,9.444444444,14.44444444,10.55555556,10.55555556,518.0555556,568.9011028
SMI_CAN,2023-06-15,61,51,56,17,17,949.5,1041.021985,16.11111111,10.55555556,13.33333333,9.444444444,9.444444444,527.5,578.3455472
SMI_CAN,2023-06-16,70,50,60,21,21,970.5,1062.021985,21.11111111,10,15.55555556,11.66666667,11.66666667,539.1666667,590.0122139
SMI_CAN,2023-06-17,62,52,57,18,18,988.5,1080.021985,16.66666667,11.11111111,13.88888889,10,10,549.1666667,600.0122139
SMI_CAN,2023-06-18,65,51,58,19,19,1007.5,1099.021985,18.33333333,10.55555556,14.44444444,10.55555556,10.55555556,559.7222222,610.5677695
SMI_CAN,2023-06-19,68,49,58.5,19.5,19.5,1027,1118.521985,20,9.444444444,14.72222222,10.83333333,10.83333333,570.5555556,621.4011028
SMI_CAN,2023-06-20,75,52,63.5,24.5,24.5,1051.5,1143.021985,23.88888889,11.11111111,17.5,13.61111111,13.61111111,584.1666667,635.0122139
SMI_CAN,2023-06-21,77,49,63,24,24,1075.5,1167.021985,25,9.444444444,17.22222222,13.33333333,13.33333333,597.5,648.3455472
SMI_CAN,2023-06-22,75,49,62,23,23,1098.5,1190.021985,23.88888889,9.444444444,16.66666667,12.77777778,12.77777778,610.2777778,661.123325
SMI_CAN,2023-06-23,76,58,67,28,28,1126.5,1218.021985,24.44444444,14.44444444,19.44444444,15.55555556,15.55555556,625.8333333,676.6788806
SMI_CAN,2023-06-24,75,62,68.5,29.5,29.5,1156,1247.521985,23.88888889,16.66666667,20.27777778,16.38888889,16.38888889,642.2222222,693.0677695
SMI_CAN,2023-06-25,74,62,68,29,29,1185,1276.521985,23.33333333,16.66666667,20,16.11111111,16.11111111,658.3333333,709.1788806
SMI_CAN,2023-06-26,80,61,70.5,31.5,31.5,1216.5,1308.021985,26.66666667,16.11111111,21.38888889,17.5,17.5,675.8333333,726.6788806
SMI_CAN,2023-06-27,74,59,66.5,27.5,27.5,1244,1335.521985,23.33333333,15,19.16666667,15.27777778,15.27777778,691.1111111,741.9566583
SMI_CAN,2023-06-28,74,61,67.5,28.5,28.5,1272.5,1364.021985,23.33333333,16.11111111,19.72222222,15.83333333,15.83333333,706.9444444,757.7899917
SMI_CAN,2023-06-29,65,56,60.5,21.5,21.5,1294,1385.521985,18.33333333,13.33333333,15.83333333,11.94444444,11.94444444,718.8888889,769.7344361
SMI_CAN,2023-06-30,73,53,63,24,24,1318,1409.521985,22.77777778,11.66666667,17.22222222,13.33333333,13.33333333,732.2222222,783.0677695
SMI_KEL,2023-01-01,50,38,44,5,5.124897677,5,5.124897677,10,3.333333333,6.666666667,2.777777778,2.847165376,2.777777778,2.847165376
SMI_KEL,2023-01-02,41,34,37.5,0,0.468676505,5,5.593574183,5,1.111111111,3.055555556,0,0.260375836,2.777777778,3.107541213
SMI_KEL,2023-01-03,46,30,38,0,2.067701199,5,7.661275381,7.777777778,-1.111111111,3.333333333,0,1.148722888,2.777777778,4.256264101
SMI_KEL,2023-01-04,44,34,39,0,1.592356688,5,9.253632069,6.666666667,1.111111111,3.888888889,0,0.884642604,2.777777778,5.140906705
SMI_KEL,2023-01-05,48,37,42.5,3.5,3.870016939,8.5,13.12364901,8.888888889,2.777777778,5.833333333,1.944444444,2.150009411,4.722222222,7.290916116
SMI_KEL,2023-01-06,47,35,41,2,3.01800257,10.5,16.14165158,8.333333333,1.666666667,5,1.111111111,1.676668094,5.833333333,8.96758421
SMI_KEL,2023-01-07,40,31,35.5,0,0.144062389,10.5,16.28571397,4.444444444,-0.555555556,1.944444444,0,0.080034661,5.833333333,9.047618871
SMI_KEL,2023-01-08,36,21,28.5,0,0,10.5,16.28571397,2.222222222,-6.111111111,-1.944444444,0,0,5.833333333,9.047618871
SMI_KEL,2023-01-09,32,19,25.5,0,0,10.5,16.28571397,0,-7.222222222,-3.611111111,0,0,5.833333333,9.047618871
SMI_KEL,2023-01-10,33,25,29,0,0,10.5,16.28571397,0.555555556,-3.888888889,-1.666666667,0,0,5.833333333,9.047618871
SMI_KEL,2023-01-11,32,17,24.5,0,0,10.5,16.28571397,0,-8.333333333,-4.166666667,0,0,5.833333333,9.047618871
SMI_KEL,2023-01-12,32,17,24.5,0,0,10.5,16.28571397,0,-8.333333333,-4.166666667,0,0,5.833333333,9.047618871
SMI_KEL,2023-01-13,42,32,37,0,0.721531652,10.5,17.00724562,5.555555556,0,2.777777778,0,0.400850918,5.833333333,9.448469789
SMI_KEL,2023-01-14,39,23,31,0,0.002028858,10.5,17.00927448,3.888888889,-5,-0.555555556,0,0.001127143,5.833333333,9.449596932
SMI_KEL,2023-01-15,25,19,22,0,0,10.5,17.00927448,-3.888888889,-7.222222222,-5.555555556,0,0,5.833333333,9.449596932
SMI_KEL,2023-01-16,27,14,20.5,0,0,10.5,17.00927448,-2.777777778,-10,-6.388888889,0,0,5.833333333,9.449596932
SMI_KEL,2023-01-17,34,14,24,0,0,10.5,17.00927448,1.111111111,-10,-4.444444444,0,0,5.833333333,9.449596932
SMI_KEL,2023-01-18,36,17,26.5,0,0,10.5,17.00927448,2.222222222,-8.333333333,-3.055555556,0,0,5.833333333,9.449596932
SMI_KEL,2023-01-19,39,30,34.5,0,0.001141233,10.5,17.01041571,3.888888889,-1.111111111,1.388888889,0,0.000634018,5.833333333,9.45023095
SMI_KEL,2023-01-20,34,30,32,0,0,10.5,17.01041571,1.111111111,-1.111111111,0,0,0,5.833333333,9.45023095
SMI_KEL,2023-01-21,35,28,31.5,0,0,10.5,17.01041571,1.666666667,-2.222222222,-0.277777778,0,0,5.833333333,9.45023095
SMI_KEL,2023-01-22,30,26,28,0,0,10.5,17.01041571,-1.111111111,-3.333333333,-2.222222222,0,0,5.833333333,9.45023095
SMI_KEL,2023-01-23,32,29,30.5,0,0,10.5,17.01041571,0,-1.666666667,-0.833333333,0,0,5.833333333,9.45023095
SMI_KEL,2023-01-24,32,28,30,0,0,10.5,17.01041571,0,-2.222222222,-1.111111111,0,0,5.833333333,9.45023095
SMI_KEL,2023-01-25,33,23,28,0,0,10.5,17.01041571,0.555555556,-5,-2.222222222,0,0,5.833333333,9.45023095
SMI_KEL,2023-01-26,34,26,30,0,0,10.5,17.01041571,1.111111111,-3.333333333,-1.111111111,0,0,5.833333333,9.45023095
SMI_KEL,2023-01-27,36,22,29,0,0,10.5,17.01041571,2.222222222,-5.555555556,-1.666666667,0,0,5.833333333,9.45023095
SMI_KEL,2023-01-28,33,25,29,0,0,10.5,17.01041571,0.555555556,-3.888888889,-1.666666667,0,0,5.833333333,9.45023095
SMI_KEL,2023-01-29,41,21,31,0,0.273363613,10.5,17.28377932,5,-6.111111111,-0.555555556,0,0.151868674,5.833333333,9.602099624
SMI_KEL,2023-01-30,40,23,31.5,0,0.105507167,10.5,17.38928649,4.444444444,-5,-0.277777778,0,0.058615093,5.833333333,9.660714717
SMI_KEL,2023-01-31,30,25,27.5,0,0,10.5,17.38928649,-1.111111111,-3.888888889,-2.5,0,0,5.833333333,9.660714717
SMI_KEL,2023-02-01,26,9,17.5,0,0,10.5,17.38928649,-3.333333333,-12.77777778,-8.055555556,0,0,5.833333333,9.660714717
SMI_KEL,2023-02-02,26,8,17,0,0,10.5,17.38928649,-3.333333333,-13.33333333,-8.333333333,0,0,5.833333333,9.660714717
SMI_KEL,2023-02-03,33,7,20,0,0,10.5,17.38928649,0.555555556,-13.88888889,-6.666666667,0,0,5.833333333,9.660714717
SMI_KEL,2023-02-04,6,-15,-4.5,0,0,10.5,17.38928649,-14.44444444,-26.11111111,-20.27777778,0,0,5.833333333,9.660714717
SMI_KEL,2023-02-05,20,-13,3.5,0,0,10.5,17.38928649,-6.666666667,-25,-15.83333333,0,0,5.833333333,9.660714717
SMI_KEL,2023-02-06,40,22,31,0,0.102680969,10.5,17.49196746,4.444444444,-5.555555556,-0.555555556,0,0.057044983,5.833333333,9.717759699
SMI_KEL,2023-02-07,37,13,25,0,0,10.5,17.49196746,2.777777778,-10.55555556,-3.888888889,0,0,5.833333333,9.717759699
SMI_KEL,2023-02-08,38,15,26.5,0,0,10.5,17.49196746,3.333333333,-9.444444444,-3.055555556,0,0,5.833333333,9.717759699
SMI_KEL,2023-02-09,43,23,33,0,0.777390654,10.5,18.26935811,6.111111111,-5,0.555555556,0,0.431883697,5.833333333,10.1496434
SMI_KEL,2023-02-10,46,28,37,0,1.937309099,10.5,20.20666721,7.777777778,-2.222222222,2.777777778,0,1.076282833,5.833333333,11.22592623
SMI_KEL,2023-02-11,44,28,36,0,1.229104717,10.5,21.43577193,6.666666667,-2.222222222,2.222222222,0,0.682835954,5.833333333,11.90876218
SMI_KEL,2023-02-12,34,20,27,0,0,10.5,21.43577193,1.111111111,-6.666666667,-2.777777778,0,0,5.833333333,11.90876218
SMI_KEL,2023-02-13,45,21,33,0,1.310158439,10.5,22.74593037,7.222222222,-6.111111111,0.555555556,0,0.7278658,5.833333333,12.63662798
SMI_KEL,2023-02-14,50,25,37.5,0,3.259588685,10.5,26.00551905,10,-3.888888889,3.055555556,0,1.810882603,5.833333333,14.44751058
SMI_KEL,2023-02-15,47,28,37.5,0,2.313270363,10.5,28.31878942,8.333333333,-2.222222222,3.055555556,0,1.285150202,5.833333333,15.73266079
SMI_KEL,2023-02-16,61,34,47.5,8.5,9.433833688,19,37.7526231,16.11111111,1.111111111,8.611111111,4.722222222,5.241018716,10.55555556,20.9736795
SMI_KEL,2023-02-17,51,37,44,5,5.327068233,24,43.07969134,10.55555556,2.777777778,6.666666667,2.777777778,2.959482352,13.33333333,23.93316185
SMI_KEL,2023-02-18,50,17,33.5,0,2.799507066,24,45.8791984,10,-8.333333333,0.833333333,0,1.555281703,13.33333333,25.48844356
SMI_KEL,2023-02-19,37,19,28,0,0,24,45.8791984,2.777777778,-7.222222222,-2.222222222,0,0,13.33333333,25.48844356
SMI_KEL,2023-02-20,44,28,36,0,1.229104717,24,47.10830312,6.666666667,-2.222222222,2.222222222,0,0.682835954,13.33333333,26.17127951
SMI_KEL,2023-02-21,50,25,37.5,0,3.259588685,24,50.3678918,10,-3.888888889,3.055555556,0,1.810882603,13.33333333,27.98216211
SMI_KEL,2023-02-22,41,25,33,0,0.305692706,24,50.67358451,5,-3.888888889,0.555555556,0,0.169829281,13.33333333,28.15199139
SMI_KEL,2023-02-23,33,25,29,0,0,24,50.67358451,0.555555556,-3.888888889,-1.666666667,0,0,13.33333333,28.15199139
SMI_KEL,2023-02-24,38,24,31,0,0,24,50.67358451,3.333333333,-4.444444444,-0.555555556,0,0,13.33333333,28.15199139
SMI_KEL,2023-02-25,24,11,17.5,0,0,24,50.67358451,-4.444444444,-11.66666667,-8.055555556,0,0,13.33333333,28.15199139
SMI_KEL,2023-02-26,22,12,17,0,0,24,50.67358451,-5.555555556,-11.11111111,-8.333333333,0,0,13.33333333,28.15199139
SMI_KEL,2023-02-27,37,20,28.5,0,0,24,50.67358451,2.777777778,-6.666666667,-1.944444444,0,0,13.33333333,28.15199139
SMI_KEL,2023-02-28,35,23,29,0,0,24,50.67358451,1.666666667,-5,-1.666666667,0,0,13.33333333,28.15199139
SMI_KEL,2023-03-01,34,20,27,0,0,24,50.67358451,1.111111111,-6.666666667,-2.777777778,0,0,13.33333333,28.15199139
SMI_KEL,2023-03-02,38,23,30.5,0,0,24,50.67358451,3.333333333,-5,-0.833333333,0,0,13.33333333,28.15199139
SMI_KEL,2023-03-03,39,25,32,0,0.001775251,24,50.67535976,3.888888889,-3.888888889,0,0,0.00098625,13.33333333,28.15297765
SMI_KEL,2023-03-04,40,27,33.5,0,0.120094744,24,50.79545451,4.444444444,-2.777777778,0.833333333,0,0.066719302,13.33333333,28.21969695
SMI_KEL,2023-03-05,36,30,33,0,0,24,50.79545451,2.222222222,-1.111111111,0.555555556,0,0,13.33333333,28.21969695
SMI_KEL,2023-03-06,39,31,35,0,0.001014429,24,50.79646893,3.888888889,-0.555555556,1.666666667,0,0.000563572,13.33333333,28.22026052
SMI_KEL,2023-03-07,42,26,34,0,0.563903077,24,51.36037201,5.555555556,-3.333333333,1.111111111,0,0.313279487,13.33333333,28.53354001
SMI_KEL,2023-03-08,33,23,28,0,0,24,51.36037201,0.555555556,-5,-2.222222222,0,0,13.33333333,28.53354001
SMI_KEL,2023-03-09,33,24,28.5,0,0,24,51.36037201,0.555555556,-4.444444444,-1.944444444,0,0,13.33333333,28.53354001
SMI_KEL,2023-03-10,36,19,27.5,0,0,24,51.36037201,2.222222222,-7.222222222,-2.5,0,0,13.33333333,28.53354001
SMI_KEL,2023-03-11,40,22,31,0,0.102680969,24,51.46305298,4.444444444,-5.555555556,-0.555555556,0,0.057044983,13.33333333,28.59058499
SMI_KEL,2023-03-12,35,16,25.5,0,0,24,51.46305298,1.666666667,-8.888888889,-3.611111111,0,0,13.33333333,28.59058499
SMI_KEL,2023-03-13,41,19,30,0,0.260741916,24,51.7237949,5,-7.222222222,-1.111111111,0,0.14485662,13.33333333,28.73544161
SMI_KEL,2023-03-14,38,31,34.5,0,0,24,51.7237949,3.333333333,-0.555555556,1.388888889,0,0,13.33333333,28.73544161
SMI_KEL,2023-03-15,33,26,29.5,0,0,24,51.7237949,0.555555556,-3.333333333,-1.388888889,0,0,13.33333333,28.73544161
SMI_KEL,2023-03-16,34,22,28,0,0,24,51.7237949,1.111111111,-5.555555556,-2.222222222,0,0,13.33333333,28.73544161
SMI_KEL,2023-03-17,48,24,36,0,2.441716817,24,54.16551171,8.888888889,-4.444444444,2.222222222,0,1.356509343,13.33333333,30.09195095
SMI_KEL,2023-03-18,45,33,39,0,1.910828025,24,56.07633974,7.222222222,0.555555556,3.888888889,0,1.061571125,13.33333333,31.15352208
SMI_KEL,2023-03-19,40,21,30.5,0,0.100093719,24,56.17643346,4.444444444,-6.111111111,-0.833333333,0,0.055607622,13.33333333,31.2091297
SMI_KEL,2023-03-20,30,20,25,0,0,24,56.17643346,-1.111111111,-6.666666667,-3.888888889,0,0,13.33333333,31.2091297
SMI_KEL,2023-03-21,47,23,35,0,2.036005139,24,58.2124386,8.333333333,-5,1.666666667,0,1.131113966,13.33333333,32.34024367
SMI_KEL,2023-03-22,53,29,41,2,4.874858511,26,63.08729711,11.66666667,-1.666666667,5,1.111111111,2.708254728,14.44444444,35.04849839
SMI_KEL,2023-03-23,57,32,44.5,5.5,7.122855052,31.5,70.21015216,13.88888889,0,6.944444444,3.055555556,3.957141696,17.5,39.00564009
SMI_KEL,2023-03-24,52,33,42.5,3.5,4.983231204,35,75.19338336,11.11111111,0.555555556,5.833333333,1.944444444,2.76846178,19.44444444,41.77410187
SMI_KEL,2023-03-25,45,26,35.5,0,1.483231204,35,76.67661457,7.222222222,-3.333333333,1.944444444,0,0.824017335,19.44444444,42.5981192
SMI_KEL,2023-03-26,39,32,35.5,0,0.000887625,35,76.67750219,3.888888889,0,1.944444444,0,0.000493125,19.44444444,42.59861233
SMI_KEL,2023-03-27,51,26,38.5,0,3.734076858,35,80.41157905,10.55555556,-3.333333333,3.611111111,0,2.074487143,19.44444444,44.67309947
SMI_KEL,2023-03-28,48,31,39.5,0.5,2.961691123,35.5,83.37327017,8.888888889,-0.555555556,4.166666667,0.277777778,1.645383957,19.72222222,46.31848343
SMI_KEL,2023-03-29,46,25,35.5,0,1.781504497,35.5,85.15477467,7.777777778,-3.888888889,1.944444444,0,0.98972472,19.72222222,47.30820815
SMI_KEL,2023-03-30,51,23,37,0,3.504172484,35.5,88.65894715,10.55555556,-5,2.777777778,0,1.946762491,19.72222222,49.25497064
SMI_KEL,2023-03-31,36,21,28.5,0,0,35.5,88.65894715,2.222222222,-6.111111111,-1.944444444,0,0,19.72222222,49.25497064
SMI_KEL,2023-04-01,48,28,38,0,2.700650252,35.5,91.35959741,8.888888889,-2.222222222,3.333333333,0,1.500361251,19.72222222,50.75533189
SMI_KEL,2023-04-02,70,27,48.5,9.5,12.2771277,45,103.6367251,21.11111111,-2.777777778,9.166666667,5.277777778,6.820626497,25,57.57595839
SMI_KEL,2023-04-03,39,23,31,0,0.002028858,45,103.638754,3.888888889,-5,-0.555555556,0,0.001127143,25,57.57708553
SMI_KEL,2023-04-04,63,32,47.5,8.5,9.949099457,53.5,113.5878534,17.22222222,0,8.611111111,4.722222222,5.527277476,29.72222222,63.10436301
SMI_KEL,2023-04-05,58,41,49.5,10.5,10.5,64,124.0878534,14.44444444,5,9.722222222,5.833333333,5.833333333,35.55555556,68.93769634
SMI_KEL,2023-04-06,61,44,52.5,13.5,13.5,77.5,137.5878534,16.11111111,6.666666667,11.38888889,7.5,7.5,43.05555556,76.43769634
SMI_KEL,2023-04-07,61,34,47.5,8.5,9.433833688,86,147.0216871,16.11111111,1.111111111,8.611111111,4.722222222,5.241018716,47.77777778,81.67871506
SMI_KEL,2023-04-08,43,24,33.5,0,0.798366485,86,147.8200536,6.111111111,-4.444444444,0.833333333,0,0.443536936,47.77777778,82.12225199
SMI_KEL,2023-04-09,49,26,37.5,0,2.943619584,86,150.7636732,9.444444444,-3.333333333,3.055555556,0,1.635344214,47.77777778,83.75759621
SMI_KEL,2023-04-10,53,27,40,1,4.652382337,87,155.4160555,11.66666667,-2.777777778,4.444444444,0.555555556,2.584656854,48.33333333,86.34225306
SMI_KEL,2023-04-11,65,34,49.5,10.5,11.36986169,97.5,166.7859172,18.33333333,1.111111111,9.722222222,5.833333333,6.316589827,54.16666667,92.65884289
SMI_KEL,2023-04-12,71,44,57.5,18.5,18.5,116,185.2859172,21.66666667,6.666666667,14.16666667,10.27777778,10.27777778,64.44444444,102.9366207
SMI_KEL,2023-04-13,77,47,62,23,23,139,208.2859172,25,8.333333333,16.66666667,12.77777778,12.77777778,77.22222222,115.7143984
SMI_KEL,2023-04-14,85,51,68,29,29,168,237.2859172,29.44444444,10.55555556,20,16.11111111,16.11111111,93.33333333,131.8255096
SMI_KEL,2023-04-15,86,50,68,29,29,197,266.2859172,30,10,20,16.11111111,16.11111111,109.4444444,147.9366207
SMI_KEL,2023-04-16,82,53,67.5,28.5,28.5,225.5,294.7859172,27.77777778,11.66666667,19.72222222,15.83333333,15.83333333,125.2777778,163.769954
SMI_KEL,2023-04-17,76,51,63.5,24.5,24.5,250,319.2859172,24.44444444,10.55555556,17.5,13.61111111,13.61111111,138.8888889,177.3810651
SMI_KEL,2023-04-18,55,38,46.5,7.5,7.605507167,257.5,326.8914244,12.77777778,3.333333333,8.055555556,4.166666667,4.225281759,143.0555556,181.6063469
SMI_KEL,2023-04-19,46,33,39.5,0.5,2.326191168,258,329.2176155,7.777777778,0.555555556,4.166666667,0.277777778,1.292328427,143.3333333,182.8986753
SMI_KEL,2023-04-20,42,32,37,0,0.721531652,258,329.9391472,5.555555556,0,2.777777778,0,0.400850918,143.3333333,183.2995262
SMI_KEL,2023-04-21,63,40,51.5,12.5,12.5,270.5,342.4391472,17.22222222,4.444444444,10.83333333,6.944444444,6.944444444,150.2777778,190.2439707
SMI_KEL,2023-04-22,81,48,64.5,25.5,25.5,296,367.9391472,27.22222222,8.888888889,18.05555556,14.16666667,14.16666667,164.4444444,204.4106373
SMI_KEL,2023-04-23,68,46,57,18,18,314,385.9391472,20,7.777777778,13.88888889,10,10,174.4444444,214.4106373
SMI_KEL,2023-04-24,53,38,45.5,6.5,6.61203413,320.5,392.5511813,11.66666667,3.333333333,7.5,3.611111111,3.673352295,178.0555556,218.0839896
SMI_KEL,2023-04-25,50,34,42,3,4.229104717,323.5,396.780286,10,1.111111111,5.555555556,1.666666667,2.34950262,179.7222222,220.4334922
SMI_KEL,2023-04-26,51,28,39.5,0.5,3.915882573,324,400.6961686,10.55555556,-2.222222222,4.166666667,0.277777778,2.175490318,180,222.6089826
SMI_KEL,2023-04-27,56,34,45,6,7.038577238,330,407.7347458,13.33333333,1.111111111,7.222222222,3.333333333,3.910320688,183.3333333,226.5193032
SMI_KEL,2023-04-28,59,36,47.5,8.5,8.968497929,338.5,416.7032438,15,2.222222222,8.611111111,4.722222222,4.98249885,188.0555556,231.5018021
SMI_KEL,2023-04-29,63,43,53,14,14,352.5,430.7032438,17.22222222,6.111111111,11.66666667,7.777777778,7.777777778,195.8333333,239.2795799
SMI_KEL,2023-04-30,52,43,47.5,8.5,8.5,361,439.2032438,11.11111111,6.111111111,8.611111111,4.722222222,4.722222222,200.5555556,244.0018021
SMI_KEL,2023-05-01,54,42,48,9,9,370,448.2032438,12.22222222,5.555555556,8.888888889,5,5,205.5555556,249.0018021
SMI_KEL,2023-05-02,54,39,46.5,7.5,7.5,377.5,455.7032438,12.22222222,3.888888889,8.055555556,4.166666667,4.166666667,209.7222222,253.1684688
SMI_KEL,2023-05-03,52,40,46,7,7,384.5,462.7032438,11.11111111,4.444444444,7.777777778,3.888888889,3.888888889,213.6111111,257.0573577
SMI_KEL,2023-05-04,49,41,45,6,6,390.5,468.7032438,9.444444444,5,7.222222222,3.333333333,3.333333333,216.9444444,260.390691
SMI_KEL,2023-05-05,55,40,47.5,8.5,8.5,399,477.2032438,12.77777778,4.444444444,8.611111111,4.722222222,4.722222222,221.6666667,265.1129132
SMI_KEL,2023-05-06,61,38,49.5,10.5,10.59159448,409.5,487.7948383,16.11111111,3.333333333,9.722222222,5.833333333,5.884219156,227.5,270.9971324
SMI_KEL,2023-05-07,68,38,53,14,14.08133793,423.5,501.8761762,20,3.333333333,11.66666667,7.777777778,7.822965516,235.2777778,278.8200979
SMI_KEL,2023-05-08,74,47,60.5,21.5,21.5,445,523.3761762,23.33333333,8.333333333,15.83333333,11.94444444,11.94444444,247.2222222,290.7645423
SMI_KEL,2023-05-09,68,38,53,14,14.08133793,459,537.4575141,20,3.333333333,11.66666667,7.777777778,7.822965516,255,298.5875078
SMI_KEL,2023-05-10,64,34,49,10,10.88459123,469,548.3421053,17.77777778,1.111111111,9.444444444,5.555555556,6.046995126,260.5555556,304.634503
SMI_KEL,2023-05-11,69,39,54,15,15,484,563.3421053,20.55555556,3.888888889,12.22222222,8.333333333,8.333333333,268.8888889,312.9678363
SMI_KEL,2023-05-12,78,47,62.5,23.5,23.5,507.5,586.8421053,25.55555556,8.333333333,16.94444444,13.05555556,13.05555556,281.9444444,326.0233919
SMI_KEL,2023-05-13,82,55,68.5,29.5,29.5,537,616.3421053,27.77777778,12.77777778,20.27777778,16.38888889,16.38888889,298.3333333,342.4122807
SMI_KEL,2023-05-14,75,42,58.5,19.5,19.5,556.5,635.8421053,23.88888889,5.555555556,14.72222222,10.83333333,10.83333333,309.1666667,353.2456141
SMI_KEL,2023-05-15,63,36,49.5,10.5,10.93218717,567,646.7742925,17.22222222,2.222222222,9.722222222,5.833333333,6.073437315,315,359.3190514
SMI_KEL,2023-05-16,70,45,57.5,18.5,18.5,585.5,665.2742925,21.11111111,7.222222222,14.16666667,10.27777778,10.27777778,325.2777778,369.5968292
SMI_KEL,2023-05-17,76,40,58,19,19,604.5,684.2742925,24.44444444,4.444444444,14.44444444,10.55555556,10.55555556,335.8333333,380.1523847
