,card_id,field_id,date_collected,total_scm,scm_male,scm_female,florilega,season_total,male_total,female_total,weekly_prop,weekly_prop_f,weekly_prop_m,season_prop,total_flies,week,year
564,,EVE_ORC_OUT,2024-04-23,39.0,27.0,12.0,1.0,157.0,106.0,51.0,0.2484076433121019,0.23529411764705882,0.25471698113207547,,40.0,17,2024
554,,EVE_ORC_IN,2024-04-23,18.0,14.0,4.0,1.0,132.0,103.0,29.0,0.13636363636363635,0.13793103448275862,0.13592233009708737,,19.0,17,2024
591,,FLE_FOR_OUT,2024-04-23,5.0,4.0,1.0,0.0,33.0,26.0,7.0,0.15151515151515152,0.14285714285714285,0.15384615384615385,,5.0,17,2024
527,,EVE_FIE_OUT,2024-04-23,34.0,23.0,11.0,0.0,133.0,91.0,42.0,0.2556390977443609,0.2619047619047619,0.25274725274725274,,34.0,17,2024
582,,FLE_FOR_IN,2024-04-23,1.0,1.0,0.0,0.0,7.0,5.0,2.0,0.14285714285714285,0.0,0.2,,1.0,17,2024
1533,,SMI_LAT,2024-04-23,23.0,10.0,13.0,1.0,457.0,168.0,289.0,0.05032822757111598,0.04498269896193772,0.05952380952380952,,24.0,17,2024
1359,,SEA_HOO,2024-04-23,10.0,4.0,6.0,0.0,723.0,356.0,367.0,0.013831258644536652,0.01634877384196185,0.011235955056179775,,10.0,17,2024
535,,EVE_FOR_IN,2024-04-23,8.0,3.0,5.0,0.0,23.0,14.0,9.0,0.34782608695652173,0.5555555555555556,0.21428571428571427,,8.0,17,2024
1643,,STA_BRA,2024-04-24,137.0,81.0,56.0,25.0,959.0,731.0,228.0,0.14285714285714285,0.24561403508771928,0.11080711354309165,,162.0,17,2024
1671,,STA_HEM,2024-04-24,189.0,126.0,63.0,15.0,1004.0,745.0,259.0,0.18824701195219123,0.24324324324324326,0.1691275167785235,,204.0,17,2024
1579,,STA_AYR,2024-04-24,67.0,37.0,30.0,8.0,976.0,585.0,391.0,0.06864754098360656,0.07672634271099744,0.06324786324786325,,75.0,17,2024
1713,,STA_PAN,2024-04-24,191.0,53.0,138.0,2.0,892.0,380.0,512.0,0.2141255605381166,0.26953125,0.1394736842105263,,193.0,17,2024
1700,,STA_NOB,2024-04-24,24.0,12.0,12.0,0.0,386.0,270.0,116.0,0.06217616580310881,0.10344827586206896,0.044444444444444446,,24.0,17,2024
1749,,STA_THO,2024-04-24,41.0,21.0,20.0,1.0,1163.0,622.0,541.0,0.0352536543422184,0.036968576709796676,0.03376205787781351,,42.0,17,2024
1699,,STA_NOB,2024-04-24,27.0,15.0,12.0,0.0,386.0,270.0,116.0,0.06994818652849741,0.10344827586206896,0.05555555555555555,,27.0,17,2024
1813,,STA_WAT,2024-04-24,120.0,77.0,43.0,23.0,344.0,233.0,111.0,0.3488372093023256,0.38738738738738737,0.33047210300429186,,143.0,17,2024
1657,,STA_FRE,2024-04-24,89.0,58.0,31.0,4.0,234.0,161.0,73.0,0.3803418803418803,0.4246575342465753,0.36024844720496896,,93.0,17,2024
1727,,STA_SWE,2024-04-24,98.0,58.0,40.0,3.0,314.0,197.0,117.0,0.31210191082802546,0.3418803418803419,0.29441624365482233,,101.0,17,2024
1231,,KIR_FOR_IN,2024-04-29,1.0,0.0,1.0,0.0,18.0,8.0,10.0,0.05555555555555555,0.1,0.0,,1.0,18,2024
1435,,SMI_COB,2024-04-29,28.0,4.0,24.0,0.0,99.0,43.0,56.0,0.2828282828282828,0.42857142857142855,0.09302325581395349,,28.0,18,2024
1211,,KIR_FIE_IN,2024-04-29,65.0,50.0,15.0,9.0,377.0,264.0,113.0,0.1724137931034483,0.13274336283185842,0.1893939393939394,,74.0,18,2024
728,,GRS_ORC_IN,2024-04-29,108.0,88.0,20.0,30.0,732.0,511.0,221.0,0.14754098360655737,0.09049773755656108,0.17221135029354206,,138.0,18,2024
611,,GAB_ALL,2024-04-29,50.0,49.0,1.0,0.0,220.0,169.0,51.0,0.22727272727272727,0.0196078431372549,0.28994082840236685,,50.0,18,2024
718,,GRS_FIE_OUT,2024-04-29,120.0,98.0,22.0,37.0,599.0,486.0,113.0,0.2003338898163606,0.19469026548672566,0.20164609053497942,,157.0,18,2024
633,,GAB_HEN,2024-04-29,26.0,17.0,9.0,2.0,121.0,77.0,44.0,0.21487603305785125,0.20454545454545456,0.22077922077922077,,28.0,18,2024
1122,,KAT_SAU,2024-04-29,36.0,18.0,18.0,0.0,398.0,192.0,206.0,0.09045226130653267,0.08737864077669903,0.09375,,36.0,18,2024
1241,,KIR_FOR_OUT,2024-04-29,49.0,38.0,11.0,0.0,313.0,212.0,101.0,0.15654952076677317,0.10891089108910891,0.1792452830188679,,49.0,18,2024
1144,,KAT_SAU_3,2024-04-29,16.0,10.0,6.0,1.0,445.0,216.0,229.0,0.035955056179775284,0.026200873362445413,0.046296296296296294,,17.0,18,2024
738,,GRS_ORC_OUT,2024-04-29,103.0,72.0,31.0,17.0,668.0,508.0,160.0,0.15419161676646706,0.19375,0.14173228346456693,,120.0,18,2024
743,,HUN_PLE_9,2024-04-29,65.0,49.0,16.0,0.0,818.0,626.0,192.0,0.07946210268948656,0.08333333333333333,0.07827476038338659,,65.0,18,2024
758,,IND_ORC_IN,2024-04-29,49.0,17.0,32.0,1.0,156.0,87.0,69.0,0.3141025641025641,0.463768115942029,0.19540229885057472,,50.0,18,2024
1261,,KIR_ORC_OUT,2024-04-29,106.0,85.0,21.0,1.0,641.0,445.0,196.0,0.16536661466458658,0.10714285714285714,0.19101123595505617,,107.0,18,2024
194,,DEG_PER_STRIP,2024-04-29,128.0,95.0,33.0,0.0,391.0,254.0,137.0,0.3273657289002558,0.24087591240875914,0.37401574803149606,,128.0,18,2024
655,,GAB_STE,2024-04-29,5.0,3.0,2.0,0.0,81.0,51.0,30.0,0.06172839506172839,0.06666666666666667,0.058823529411764705,,5.0,18,2024
678,,GRN_FIE_OUT,2024-04-29,137.0,100.0,37.0,28.0,641.0,386.0,255.0,0.21372854914196568,0.1450980392156863,0.25906735751295334,,165.0,18,2024
805,,KAT_HAB_3,2024-04-29,69.0,48.0,21.0,15.0,873.0,374.0,499.0,0.07903780068728522,0.04208416833667335,0.12834224598930483,,84.0,18,2024
788,,IND_ORC_OUT_2,2024-04-29,46.0,28.0,18.0,1.0,210.0,143.0,67.0,0.21904761904761905,0.26865671641791045,0.1958041958041958,,47.0,18,2024
688,,GRN_ORC_IN,2024-04-29,107.0,78.0,29.0,19.0,423.0,281.0,142.0,0.25295508274231676,0.20422535211267606,0.2775800711743772,,126.0,18,2024
208,,DEG_VIL,2024-04-29,48.0,16.0,32.0,0.0,381.0,196.0,185.0,0.12598425196850394,0.17297297297297298,0.08163265306122448,,48.0,18,2024
1100,,KAT_MAH,2024-04-29,22.0,15.0,7.0,4.0,656.0,351.0,305.0,0.03353658536585366,0.022950819672131147,0.042735042735042736,,26.0,18,2024
1188,,KAT_TEE_2,2024-04-29,16.0,14.0,2.0,0.0,575.0,259.0,316.0,0.02782608695652174,0.006329113924050633,0.05405405405405406,,16.0,18,2024
778,,IND_ORC_OUT,2024-04-29,64.0,28.0,36.0,3.0,266.0,159.0,107.0,0.24060150375939848,0.3364485981308411,0.1761006289308176,,67.0,18,2024
668,,GRN_FIE_IN,2024-04-29,154.0,110.0,44.0,49.0,768.0,490.0,278.0,0.20052083333333334,0.15827338129496402,0.22448979591836735,,203.0,18,2024
698,,GRN_ORC_OUT,2024-04-29,149.0,102.0,47.0,54.0,749.0,429.0,320.0,0.19893190921228304,0.146875,0.23776223776223776,,203.0,18,2024
956,,KAT_JEF,2024-04-29,6.0,4.0,2.0,0.0,319.0,174.0,145.0,0.018808777429467086,0.013793103448275862,0.022988505747126436,,6.0,18,2024
1221,,KIR_FIE_OUT,2024-04-29,70.0,65.0,5.0,9.0,563.0,446.0,117.0,0.12433392539964476,0.042735042735042736,0.14573991031390135,,79.0,18,2024
70,,DEG_DIE_HILL,2024-04-29,39.0,22.0,17.0,1.0,475.0,266.0,209.0,0.08210526315789474,0.08133971291866028,0.08270676691729323,,40.0,18,2024
1166,,KAT_TEE,2024-04-29,24.0,6.0,18.0,1.0,358.0,223.0,135.0,0.0670391061452514,0.13333333333333333,0.026905829596412557,,25.0,18,2024
768,,IND_ORC_IN_2,2024-04-29,37.0,17.0,20.0,0.0,143.0,73.0,70.0,0.25874125874125875,0.2857142857142857,0.2328767123287671,,37.0,18,2024
1033,,KAT_JEF_2,2024-04-29,10.0,9.0,1.0,0.0,601.0,276.0,325.0,0.016638935108153077,0.003076923076923077,0.03260869565217391,,10.0,18,2024
708,,GRS_FIE_IN,2024-04-29,124.0,103.0,21.0,20.0,710.0,583.0,127.0,0.17464788732394365,0.16535433070866143,0.17667238421955403,,144.0,18,2024
882,,KAT_HAB_4,2024-04-29,53.0,36.0,17.0,1.0,1679.0,840.0,839.0,0.03156640857653365,0.02026221692491061,0.04285714285714286,,54.0,18,2024
134,,DEG_FOU_WOOD,2024-04-29,61.0,47.0,14.0,0.0,257.0,147.0,110.0,0.23735408560311283,0.12727272727272726,0.3197278911564626,,61.0,18,2024
881,,KAT_HAB_4,2024-04-29,42.0,32.0,10.0,5.0,1679.0,840.0,839.0,0.02501488981536629,0.011918951132300357,0.0380952380952381,,47.0,18,2024
1251,,KIR_ORC_IN,2024-04-29,114.0,76.0,38.0,2.0,579.0,335.0,244.0,0.19689119170984457,0.1557377049180328,0.22686567164179106,,116.0,18,2024
1559,,SMI_MCC,2024-04-30,23.0,16.0,7.0,1.0,105.0,65.0,40.0,0.21904761904761905,0.175,0.24615384615384617,,24.0,18,2024
1974,,WIS_KEN,2024-04-30,5.0,4.0,1.0,2.0,482.0,265.0,217.0,0.01037344398340249,0.004608294930875576,0.01509433962264151,,7.0,18,2024
565,,EVE_ORC_OUT,2024-04-30,10.0,7.0,3.0,0.0,157.0,106.0,51.0,0.06369426751592357,0.058823529411764705,0.0660377358490566,,10.0,18,2024
1361,,SEA_HOO,2024-04-30,13.0,11.0,2.0,1.0,723.0,356.0,367.0,0.017980636237897647,0.005449591280653951,0.03089887640449438,,14.0,18,2024
1908,,WIS_COO_2,2024-04-30,42.0,12.0,30.0,1.0,629.0,362.0,267.0,0.06677265500794913,0.11235955056179775,0.03314917127071823,,43.0,18,2024
1425,,SMI_CAN_2,2024-04-30,16.0,6.0,10.0,0.0,284.0,157.0,127.0,0.056338028169014086,0.07874015748031496,0.03821656050955414,,16.0,18,2024
2038,,ZUE_REE,2024-04-30,158.0,126.0,32.0,10.0,3170.0,1801.0,1369.0,0.049842271293375394,0.02337472607742878,0.0699611327040533,,168.0,18,2024
1449,,SMI_DOU_3,2024-04-30,22.0,6.0,16.0,0.0,160.0,91.0,69.0,0.1375,0.2318840579710145,0.06593406593406594,,22.0,18,2024
555,,EVE_ORC_IN,2024-04-30,19.0,17.0,2.0,0.0,132.0,103.0,29.0,0.14393939393939395,0.06896551724137931,0.1650485436893204,,19.0,18,2024
1467,,SMI_JOH,2024-04-30,14.0,11.0,3.0,0.0,346.0,225.0,121.0,0.04046242774566474,0.024793388429752067,0.04888888888888889,,14.0,18,2024
1525,,SMI_KEL,2024-04-30,1.0,0.0,1.0,1.0,24.0,13.0,11.0,0.041666666666666664,0.09090909090909091,0.0,,2.0,18,2024
520,,EVE_FIE_IN,2024-04-30,40.0,25.0,15.0,2.0,226.0,149.0,77.0,0.17699115044247787,0.19480519480519481,0.16778523489932887,,42.0,18,2024
528,,EVE_FIE_OUT,2024-04-30,15.0,11.0,4.0,0.0,133.0,91.0,42.0,0.11278195488721804,0.09523809523809523,0.12087912087912088,,15.0,18,2024
536,,EVE_FOR_IN,2024-04-30,2.0,2.0,0.0,0.0,23.0,14.0,9.0,0.08695652173913043,0.0,0.14285714285714285,,2.0,18,2024
1837,,WIS_COO,2024-04-30,23.0,16.0,7.0,0.0,698.0,418.0,280.0,0.0329512893982808,0.025,0.03827751196172249,,23.0,18,2024
7,,CUR_FIE_IN,2024-05-01,61.0,34.0,27.0,1.0,131.0,78.0,53.0,0.46564885496183206,0.5094339622641509,0.4358974358974359,,62.0,18,2024
492,,DUN_FIE_IN,2024-05-01,13.0,10.0,3.0,0.0,64.0,47.0,17.0,0.203125,0.17647058823529413,0.2127659574468085,,13.0,18,2024
1715,,STA_PAN,2024-05-01,162.0,72.0,90.0,8.0,892.0,380.0,512.0,0.18161434977578475,0.17578125,0.18947368421052632,,170.0,18,2024
500,,DUN_FOR_IN,2024-05-01,1.0,1.0,0.0,0.0,8.0,6.0,2.0,0.125,0.0,0.16666666666666666,,1.0,18,2024
1673,,STA_HEM,2024-05-01,274.0,196.0,78.0,70.0,1004.0,745.0,259.0,0.2729083665338645,0.30115830115830117,0.26308724832214764,,344.0,18,2024
1701,,STA_NOB,2024-05-01,76.0,47.0,29.0,17.0,386.0,270.0,116.0,0.19689119170984457,0.25,0.17407407407407408,,93.0,18,2024
1816,,STA_WAT,2024-05-01,65.0,51.0,14.0,5.0,344.0,233.0,111.0,0.18895348837209303,0.12612612612612611,0.21888412017167383,,70.0,18,2024
273,,DIP_CUR,2024-05-01,17.0,8.0,9.0,2.0,2105.0,1222.0,883.0,0.008076009501187649,0.010192525481313703,0.006546644844517185,,19.0,18,2024
510,,DUN_FOR_OUT,2024-05-01,0.0,0.0,0.0,0.0,172.0,121.0,51.0,0.0,0.0,0.0,,0.0,18,2024
583,,FLE_FOR_IN,2024-05-01,3.0,2.0,1.0,0.0,7.0,5.0,2.0,0.42857142857142855,0.5,0.4,,3.0,18,2024
592,,FLE_FOR_OUT,2024-05-01,6.0,6.0,0.0,0.0,33.0,26.0,7.0,0.18181818181818182,0.0,0.23076923076923078,,6.0,18,2024
1286,,POV_DUN,2024-05-01,2.0,2.0,0.0,0.0,52.0,26.0,26.0,0.038461538461538464,0.0,0.07692307692307693,,2.0,18,2024
1645,,STA_BRA,2024-05-01,143.0,116.0,27.0,10.0,959.0,731.0,228.0,0.14911366006256518,0.11842105263157894,0.15868673050615595,,153.0,18,2024
1535,,SMI_LAT,2024-05-01,16.0,5.0,11.0,0.0,457.0,168.0,289.0,0.0350109409190372,0.03806228373702422,0.02976190476190476,,16.0,18,2024
1687,,STA_MAC,2024-05-01,19.0,18.0,1.0,0.0,144.0,108.0,36.0,0.13194444444444445,0.027777777777777776,0.16666666666666666,,19.0,18,2024
1581,,STA_AYR,2024-05-01,71.0,40.0,31.0,9.0,976.0,585.0,391.0,0.07274590163934426,0.0792838874680307,0.06837606837606838,,80.0,18,2024
1659,,STA_FRE,2024-05-01,7.0,6.0,1.0,1.0,234.0,161.0,73.0,0.029914529914529916,0.0136986301369863,0.037267080745341616,,8.0,18,2024
350,,DIP_FLE,2024-05-01,40.0,31.0,9.0,0.0,1196.0,650.0,546.0,0.033444816053511704,0.016483516483516484,0.047692307692307694,,40.0,18,2024
575,,FLE_FIE_IN,2024-05-01,79.0,50.0,29.0,0.0,301.0,179.0,122.0,0.26245847176079734,0.23770491803278687,0.27932960893854747,,79.0,18,2024
422,,DIP_PAT,2024-05-01,121.0,80.0,41.0,24.0,2204.0,1209.0,995.0,0.05490018148820327,0.04120603015075377,0.06617038875103391,,145.0,18,2024
1271,,PAT_FIE_IN,2024-05-01,112.0,86.0,26.0,3.0,398.0,243.0,155.0,0.2814070351758794,0.16774193548387098,0.35390946502057613,,115.0,18,2024
1751,,STA_THO,2024-05-01,30.0,16.0,14.0,1.0,1163.0,622.0,541.0,0.025795356835769563,0.025878003696857672,0.02572347266881029,,31.0,18,2024
1729,,STA_SWE,2024-05-01,38.0,25.0,13.0,3.0,314.0,197.0,117.0,0.12101910828025478,0.1111111111111111,0.12690355329949238,,41.0,18,2024
959,,KAT_JEF,2024-05-06,8.0,4.0,4.0,0.0,319.0,174.0,145.0,0.025078369905956112,0.027586206896551724,0.022988505747126436,,8.0,19,2024
1537,,SMI_LAT,2024-05-06,23.0,8.0,15.0,2.0,457.0,168.0,289.0,0.05032822757111598,0.05190311418685121,0.047619047619047616,,25.0,19,2024
1103,,KAT_MAH,2024-05-06,157.0,83.0,74.0,1.0,656.0,351.0,305.0,0.23932926829268292,0.24262295081967214,0.23646723646723647,,158.0,19,2024
1191,,KAT_TEE_2,2024-05-06,8.0,7.0,1.0,0.0,575.0,259.0,316.0,0.01391304347826087,0.0031645569620253164,0.02702702702702703,,8.0,19,2024
884,,KAT_HAB_4,2024-05-06,31.0,27.0,4.0,4.0,1679.0,840.0,839.0,0.01846337105419893,0.004767580452920143,0.03214285714285714,,35.0,19,2024
808,,KAT_HAB_3,2024-05-06,33.0,14.0,19.0,58.0,873.0,374.0,499.0,0.037800687285223365,0.03807615230460922,0.0374331550802139,,91.0,19,2024
1545,,SMI_LAT_2,2024-05-06,12.0,6.0,6.0,2.0,818.0,465.0,353.0,0.014669926650366748,0.0169971671388102,0.012903225806451613,,14.0,19,2024
1839,,WIS_COO,2024-05-06,24.0,16.0,8.0,1.0,698.0,418.0,280.0,0.034383954154727794,0.02857142857142857,0.03827751196172249,,25.0,19,2024
1976,,WIS_KEN,2024-05-06,6.0,4.0,2.0,0.0,482.0,265.0,217.0,0.012448132780082987,0.009216589861751152,0.01509433962264151,,6.0,19,2024
1125,,KAT_SAU,2024-05-06,82.0,41.0,41.0,1.0,398.0,192.0,206.0,0.20603015075376885,0.19902912621359223,0.21354166666666666,,83.0,19,2024
1147,,KAT_SAU_3,2024-05-06,26.0,16.0,10.0,3.0,445.0,216.0,229.0,0.058426966292134834,0.043668122270742356,0.07407407407407407,,29.0,19,2024
1035,,KAT_JEF_2,2024-05-06,4.0,2.0,2.0,0.0,601.0,276.0,325.0,0.0066555740432612314,0.006153846153846154,0.007246376811594203,,4.0,19,2024
1169,,KAT_TEE,2024-05-06,18.0,15.0,3.0,1.0,358.0,223.0,135.0,0.05027932960893855,0.022222222222222223,0.06726457399103139,,19.0,19,2024
1911,,WIS_COO_2,2024-05-06,3.0,0.0,3.0,0.0,629.0,362.0,267.0,0.0047694753577106515,0.011235955056179775,0.0,,3.0,19,2024
136,,DEG_FOU_WOOD,2024-05-06,94.0,50.0,44.0,3.0,257.0,147.0,110.0,0.3657587548638132,0.4,0.3401360544217687,,97.0,19,2024
72,,DEG_DIE_HILL,2024-05-06,200.0,100.0,100.0,2.0,475.0,266.0,209.0,0.42105263157894735,0.4784688995215311,0.37593984962406013,,202.0,19,2024
210,,DEG_VIL,2024-05-06,111.0,68.0,43.0,5.0,381.0,196.0,185.0,0.29133858267716534,0.23243243243243245,0.3469387755102041,,116.0,19,2024
745,,HUN_PLE_9,2024-05-06,147.0,110.0,37.0,28.0,818.0,626.0,192.0,0.17970660146699266,0.19270833333333334,0.1757188498402556,,175.0,19,2024
196,,DEG_PER_STRIP,2024-05-06,65.0,29.0,36.0,0.0,391.0,254.0,137.0,0.16624040920716113,0.26277372262773724,0.1141732283464567,,65.0,19,2024
1469,,SMI_JOH,2024-05-06,9.0,9.0,0.0,1.0,346.0,225.0,121.0,0.02601156069364162,0.0,0.04,,10.0,19,2024
1731,,STA_SWE,2024-05-07,7.0,5.0,2.0,0.0,314.0,197.0,117.0,0.022292993630573247,0.017094017094017096,0.025380710659898477,,7.0,19,2024
274,,DIP_CUR,2024-05-07,36.0,25.0,11.0,6.0,2105.0,1222.0,883.0,0.0171021377672209,0.01245753114382786,0.020458265139116204,,42.0,19,2024
689,,GRN_ORC_IN,2024-05-07,121.0,81.0,40.0,5.0,423.0,281.0,142.0,0.2860520094562648,0.28169014084507044,0.28825622775800713,,126.0,19,2024
501,,DUN_FOR_IN,2024-05-07,1.0,0.0,1.0,0.0,8.0,6.0,2.0,0.125,0.5,0.0,,1.0,19,2024
511,,DUN_FOR_OUT,2024-05-07,1.0,0.0,1.0,0.0,172.0,121.0,51.0,0.005813953488372093,0.0196078431372549,0.0,,1.0,19,2024
699,,GRN_ORC_OUT,2024-05-07,223.0,143.0,80.0,9.0,749.0,429.0,320.0,0.2977303070761015,0.25,0.3333333333333333,,232.0,19,2024
1288,,POV_DUN,2024-05-07,3.0,1.0,2.0,0.0,52.0,26.0,26.0,0.057692307692307696,0.07692307692307693,0.038461538461538464,,3.0,19,2024
709,,GRS_FIE_IN,2024-05-07,273.0,244.0,29.0,21.0,710.0,583.0,127.0,0.3845070422535211,0.2283464566929134,0.41852487135506006,,294.0,19,2024
1212,,KIR_FIE_IN,2024-05-07,74.0,60.0,14.0,5.0,377.0,264.0,113.0,0.1962864721485411,0.12389380530973451,0.22727272727272727,,79.0,19,2024
1717,,STA_PAN,2024-05-07,76.0,47.0,29.0,17.0,892.0,380.0,512.0,0.08520179372197309,0.056640625,0.12368421052631579,,93.0,19,2024
1527,,SMI_KEL,2024-05-07,4.0,2.0,2.0,1.0,24.0,13.0,11.0,0.16666666666666666,0.18181818181818182,0.15384615384615385,,5.0,19,2024
679,,GRN_FIE_OUT,2024-05-07,114.0,81.0,33.0,0.0,641.0,386.0,255.0,0.17784711388455537,0.12941176470588237,0.20984455958549222,,114.0,19,2024
719,,GRS_FIE_OUT,2024-05-07,209.0,195.0,14.0,28.0,599.0,486.0,113.0,0.34891485809682804,0.12389380530973451,0.4012345679012346,,237.0,19,2024
1451,,SMI_DOU_3,2024-05-07,13.0,9.0,4.0,1.0,160.0,91.0,69.0,0.08125,0.057971014492753624,0.0989010989010989,,14.0,19,2024
669,,GRN_FIE_IN,2024-05-07,259.0,179.0,80.0,4.0,768.0,490.0,278.0,0.3372395833333333,0.28776978417266186,0.3653061224489796,,263.0,19,2024
1437,,SMI_COB,2024-05-07,25.0,12.0,13.0,2.0,99.0,43.0,56.0,0.25252525252525254,0.23214285714285715,0.27906976744186046,,27.0,19,2024
658,,GAB_STE,2024-05-07,20.0,17.0,3.0,0.0,81.0,51.0,30.0,0.24691358024691357,0.1,0.3333333333333333,,20.0,19,2024
1583,,STA_AYR,2024-05-07,24.0,21.0,3.0,2.0,976.0,585.0,391.0,0.02459016393442623,0.0076726342710997444,0.035897435897435895,,26.0,19,2024
636,,GAB_HEN,2024-05-07,43.0,27.0,16.0,4.0,121.0,77.0,44.0,0.35537190082644626,0.36363636363636365,0.35064935064935066,,47.0,19,2024
1364,,SEA_HOO,2024-05-07,61.0,34.0,27.0,1.0,723.0,356.0,367.0,0.08437067773167359,0.07356948228882834,0.09550561797752809,,62.0,19,2024
1561,,SMI_MCC,2024-05-07,14.0,8.0,6.0,4.0,105.0,65.0,40.0,0.13333333333333333,0.15,0.12307692307692308,,18.0,19,2024
613,,GAB_ALL,2024-05-07,62.0,53.0,9.0,0.0,220.0,169.0,51.0,0.2818181818181818,0.17647058823529413,0.3136094674556213,,62.0,19,2024
1427,,SMI_CAN_2,2024-05-07,42.0,28.0,14.0,5.0,284.0,157.0,127.0,0.14788732394366197,0.11023622047244094,0.17834394904458598,,47.0,19,2024
593,,FLE_FOR_OUT,2024-05-07,6.0,3.0,3.0,0.0,33.0,26.0,7.0,0.18181818181818182,0.42857142857142855,0.11538461538461539,,6.0,19,2024
1647,,STA_BRA,2024-05-07,146.0,108.0,38.0,6.0,959.0,731.0,228.0,0.15224191866527634,0.16666666666666666,0.14774281805745554,,152.0,19,2024
1753,,STA_THO,2024-05-07,15.0,11.0,4.0,0.0,1163.0,622.0,541.0,0.012897678417884782,0.0073937153419593345,0.017684887459807074,,15.0,19,2024
584,,FLE_FOR_IN,2024-05-07,0.0,0.0,0.0,0.0,7.0,5.0,2.0,0.0,0.0,0.0,,0.0,19,2024
759,,IND_ORC_IN,2024-05-07,23.0,15.0,8.0,5.0,156.0,87.0,69.0,0.14743589743589744,0.11594202898550725,0.1724137931034483,,28.0,19,2024
1703,,STA_NOB,2024-05-07,75.0,72.0,3.0,8.0,386.0,270.0,116.0,0.19430051813471502,0.02586206896551724,0.26666666666666666,,83.0,19,2024
769,,IND_ORC_IN_2,2024-05-07,20.0,17.0,3.0,0.0,143.0,73.0,70.0,0.13986013986013987,0.04285714285714286,0.2328767123287671,,20.0,19,2024
1232,,KIR_FOR_IN,2024-05-07,2.0,1.0,1.0,0.0,18.0,8.0,10.0,0.1111111111111111,0.1,0.125,,2.0,19,2024
729,,GRS_ORC_IN,2024-05-07,139.0,111.0,28.0,86.0,732.0,511.0,221.0,0.18989071038251365,0.12669683257918551,0.2172211350293542,,225.0,19,2024
423,,DIP_PAT,2024-05-07,70.0,51.0,19.0,7.0,2204.0,1209.0,995.0,0.03176043557168784,0.019095477386934675,0.04218362282878412,,77.0,19,2024
1689,,STA_MAC,2024-05-07,39.0,36.0,3.0,2.0,144.0,108.0,36.0,0.2708333333333333,0.08333333333333333,0.3333333333333333,,41.0,19,2024
1222,,KIR_FIE_OUT,2024-05-07,106.0,98.0,8.0,5.0,563.0,446.0,117.0,0.1882770870337478,0.06837606837606838,0.21973094170403587,,111.0,19,2024
779,,IND_ORC_OUT,2024-05-07,16.0,10.0,6.0,1.0,266.0,159.0,107.0,0.06015037593984962,0.056074766355140186,0.06289308176100629,,17.0,19,2024
1675,,STA_HEM,2024-05-07,166.0,138.0,28.0,4.0,1004.0,745.0,259.0,0.16533864541832669,0.10810810810810811,0.18523489932885906,,170.0,19,2024
1817,,STA_WAT,2024-05-07,30.0,21.0,9.0,4.0,344.0,233.0,111.0,0.0872093023255814,0.08108108108108109,0.09012875536480687,,34.0,19,2024
1242,,KIR_FOR_OUT,2024-05-07,62.0,49.0,13.0,0.0,313.0,212.0,101.0,0.19808306709265175,0.12871287128712872,0.23113207547169812,,62.0,19,2024
739,,GRS_ORC_OUT,2024-05-07,165.0,148.0,17.0,21.0,668.0,508.0,160.0,0.2470059880239521,0.10625,0.29133858267716534,,186.0,19,2024
1661,,STA_FRE,2024-05-07,28.0,19.0,9.0,2.0,234.0,161.0,73.0,0.11965811965811966,0.1232876712328767,0.11801242236024845,,30.0,19,2024
789,,IND_ORC_OUT_2,2024-05-07,13.0,11.0,2.0,1.0,210.0,143.0,67.0,0.06190476190476191,0.029850746268656716,0.07692307692307693,,14.0,19,2024
1252,,KIR_ORC_IN,2024-05-07,32.0,23.0,9.0,0.0,579.0,335.0,244.0,0.055267702936096716,0.036885245901639344,0.06865671641791045,,32.0,19,2024
2040,,ZUE_REE,2024-05-07,189.0,113.0,76.0,76.0,3170.0,1801.0,1369.0,0.05962145110410095,0.05551497443389335,0.06274292059966685,,265.0,19,2024
1262,,KIR_ORC_OUT,2024-05-07,31.0,21.0,10.0,1.0,641.0,445.0,196.0,0.0483619344773791,0.05102040816326531,0.04719101123595506,,32.0,19,2024
352,,DIP_FLE,2024-05-07,10.0,10.0,0.0,0.0,1196.0,650.0,546.0,0.008361204013377926,0.0,0.015384615384615385,,10.0,19,2024
556,,EVE_ORC_IN,2024-05-08,21.0,21.0,0.0,0.0,132.0,103.0,29.0,0.1590909090909091,0.0,0.20388349514563106,,21.0,19,2024
546,,EVE_FOR_OUT,2024-05-08,12.0,11.0,1.0,0.0,53.0,37.0,16.0,0.22641509433962265,0.0625,0.2972972972972973,,12.0,19,2024
566,,EVE_ORC_OUT,2024-05-08,9.0,8.0,1.0,0.0,157.0,106.0,51.0,0.05732484076433121,0.0196078431372549,0.07547169811320754,,9.0,19,2024
537,,EVE_FOR_IN,2024-05-08,1.0,1.0,0.0,0.0,23.0,14.0,9.0,0.043478260869565216,0.0,0.07142857142857142,,1.0,19,2024
1223,,KIR_FIE_OUT,2024-05-13,147.0,109.0,38.0,2.0,563.0,446.0,117.0,0.261101243339254,0.3247863247863248,0.24439461883408073,,149.0,20,2024
1170,,KAT_TEE,2024-05-13,139.0,86.0,53.0,2.0,358.0,223.0,135.0,0.388268156424581,0.3925925925925926,0.38565022421524664,,141.0,20,2024
1429,,SMI_CAN_2,2024-05-13,74.0,45.0,29.0,1.0,284.0,157.0,127.0,0.2605633802816901,0.2283464566929134,0.28662420382165604,,75.0,20,2024
