,record_id,week,count,date,max_temp_f,min_temp_f,ave_temp_f,rain_inches,max_temp_c,min_temp_c,ave_temp_c
241,DEG_FOU_ELM,21,62.0,2022-05-18,69.42857142857143,51.42857142857143,60.42857142857143,0.10857142857142857,20.785714285714285,10.785714285714286,15.799999999999999
243,DEG_MCM_CH,21,20.0,2022-05-18,69.14285714285714,51.142857142857146,60.142857142857146,0.1642857142857143,20.62857142857143,10.642857142857142,15.642857142857142
244,DEG_MCM_W7,21,11.0,2022-05-18,67.42857142857143,50.142857142857146,58.785714285714285,0.14857142857142858,19.685714285714287,10.071428571428571,14.87142857142857
245,DEG_STR_1,21,33.0,2022-05-18,66.85714285714286,49.57142857142857,58.214285714285715,0.19714285714285715,19.357142857142858,9.785714285714286,14.571428571428571
246,EPN_TRIAL,21,526.0,2022-05-18,75.0,52.714285714285715,63.857142857142854,0.24714285714285714,23.885714285714283,11.514285714285714,17.685714285714287
247,GAB_ALL,21,15.0,2022-05-18,75.42857142857143,52.0,63.714285714285715,0.23571428571428574,24.12857142857143,11.114285714285714,17.6
248,GAB_DEL,21,37.0,2022-05-18,75.0,51.285714285714285,63.142857142857146,0.15285714285714286,23.900000000000002,10.728571428571428,17.314285714285713
249,GAB_ELL,21,42.0,2022-05-18,74.57142857142857,51.57142857142857,63.07142857142857,0.24857142857142858,23.657142857142855,10.87142857142857,17.25714285714286
250,GAB_HER,21,13.0,2022-05-18,74.42857142857143,51.285714285714285,62.857142857142854,0.24428571428571427,23.585714285714285,10.728571428571428,17.12857142857143
251,GAB_JON,21,24.0,2022-05-18,73.28571428571429,51.714285714285715,62.5,0.22571428571428573,22.928571428571427,10.942857142857141,16.942857142857143
252,GAB_KUK,21,7.0,2022-05-18,73.0,51.57142857142857,62.285714285714285,0.22428571428571428,22.785714285714285,10.87142857142857,16.82857142857143
253,GAB_OOM,21,25.0,2022-05-18,73.85714285714286,51.142857142857146,62.5,0.21857142857142858,23.24285714285714,10.62857142857143,16.942857142857143
254,GAB_PET,21,3.0,2022-05-18,74.14285714285714,51.42857142857143,62.785714285714285,0.26285714285714284,23.400000000000002,10.785714285714286,17.114285714285717
256,GAB_STO,21,164.0,2022-05-18,73.85714285714286,51.857142857142854,62.857142857142854,0.21999999999999997,23.24285714285714,11.028571428571428,17.142857142857142
257,GORHAM,21,16.0,2022-05-18,70.0,52.142857142857146,61.07142857142857,0.10285714285714286,21.11428571428571,11.200000000000001,16.142857142857142
258,MIL_CHA,21,3.0,2022-05-18,71.71428571428571,49.142857142857146,60.42857142857143,0.1157142857142857,22.042857142857144,9.528571428571428,15.785714285714286
259,MIL_MCC,21,9.0,2022-05-18,70.42857142857143,51.857142857142854,61.142857142857146,0.12000000000000001,21.357142857142858,11.028571428571428,16.185714285714287
260,MIL_YOD,21,10.0,2022-05-18,70.85714285714286,48.857142857142854,59.857142857142854,0.16142857142857142,21.599999999999998,9.37142857142857,15.471428571428572
261,MUL_LET,21,114.0,2022-05-18,71.71428571428571,49.857142857142854,60.785714285714285,0.07142857142857142,22.071428571428573,9.928571428571429,16.0
262,ONE_ADO_1,21,73.0,2022-05-18,71.57142857142857,46.285714285714285,58.92857142857143,0.43714285714285717,21.985714285714288,7.942857142857143,14.942857142857141
263,ONE_AKI_1,21,42.0,2022-05-18,71.42857142857143,46.42857142857143,58.92857142857143,0.39285714285714285,21.900000000000002,8.028571428571428,14.942857142857141
264,ONE_CHA_1,21,136.0,2022-05-18,71.85714285714286,47.57142857142857,59.714285714285715,0.41428571428571426,22.157142857142855,8.62857142857143,15.37142857142857
265,ONE_HUN_1,21,19.0,2022-05-18,71.42857142857143,45.857142857142854,58.642857142857146,0.51,21.914285714285715,7.685714285714285,14.785714285714286
266,ONE_MCK_1,21,27.0,2022-05-18,72.14285714285714,45.857142857142854,59.0,0.38571428571428573,22.300000000000004,7.7,15.014285714285714
267,ONE_OAK_1,21,12.0,2022-05-18,72.85714285714286,46.857142857142854,59.857142857142854,0.22999999999999998,22.685714285714287,8.242857142857144,15.457142857142856
268,ONE_ORT_1,21,93.0,2022-05-18,72.57142857142857,45.857142857142854,59.214285714285715,0.40285714285714286,22.52857142857143,7.685714285714286,15.1
269,ONE_STA_1,21,56.0,2022-05-18,72.28571428571429,47.142857142857146,59.714285714285715,0.3457142857142857,22.37142857142857,8.4,15.4
270,PAN_LET,21,16.0,2022-05-18,69.0,51.142857142857146,60.07142857142857,0.10857142857142857,20.571428571428573,10.642857142857142,15.599999999999998
271,POV_DUN,21,1.0,2022-05-18,69.0,50.285714285714285,59.642857142857146,0.11,20.557142857142857,10.142857142857142,15.342857142857143
272,POW_LET,21,43.0,2022-05-18,72.71428571428571,52.857142857142854,62.785714285714285,0.08857142857142856,22.614285714285717,11.585714285714285,17.085714285714285
273,SEA_HOO_1,21,42.0,2022-05-18,71.57142857142857,51.42857142857143,61.5,0.19571428571428573,21.97142857142857,10.799999999999999,16.414285714285715
274,SMI_CAN,21,48.0,2022-05-18,69.85714285714286,46.57142857142857,58.214285714285715,0.37714285714285717,21.02857142857143,8.1,14.571428571428571
275,SMI_CRO,21,20.0,2022-05-18,72.42857142857143,48.857142857142854,60.642857142857146,0.19142857142857142,22.457142857142856,9.37142857142857,15.928571428571429
276,SMI_DOU,21,31.0,2022-05-18,71.14285714285714,47.42857142857143,59.285714285714285,0.2871428571428571,21.728571428571428,8.571428571428571,15.157142857142857
277,SMI_DUR,21,52.0,2022-05-18,72.28571428571429,50.714285714285715,61.5,0.11571428571428573,22.37142857142857,10.4,16.385714285714286
278,SMI_HOF,21,21.0,2022-05-18,71.14285714285714,48.857142857142854,60.0,0.19714285714285712,21.75714285714286,9.357142857142858,15.571428571428571
279,SMI_HOL,21,13.0,2022-05-18,73.42857142857143,50.857142857142854,62.142857142857146,0.1542857142857143,23.014285714285712,10.485714285714286,16.728571428571428
280,SMI_JOH_1,21,24.0,2022-05-18,71.57142857142857,49.714285714285715,60.642857142857146,0.16142857142857142,21.985714285714288,9.842857142857143,15.914285714285715
281,SMI_JOH_2,21,21.0,2022-05-18,72.71428571428571,50.285714285714285,61.5,0.1257142857142857,22.642857142857142,10.157142857142858,16.4
282,SMI_KEL,21,6.0,2022-05-18,74.14285714285714,50.285714285714285,62.214285714285715,0.3242857142857143,23.428571428571427,10.171428571428573,16.771428571428572
283,SMI_MCC,21,7.0,2022-05-18,68.42857142857143,46.857142857142854,57.642857142857146,0.3628571428571429,20.228571428571428,8.257142857142858,14.257142857142856
284,STA_CRA,21,26.0,2022-05-18,68.85714285714286,52.142857142857146,60.5,0.07857142857142858,20.485714285714288,11.200000000000001,15.842857142857143
285,STA_LOT,21,23.0,2022-05-18,71.42857142857143,52.57142857142857,62.0,0.15142857142857144,21.914285714285715,11.428571428571429,16.657142857142855
286,STA_PAD,21,36.0,2022-05-18,71.85714285714286,53.57142857142857,62.714285714285715,0.08285714285714285,22.142857142857142,11.985714285714286,17.057142857142857
287,WICKHAM,21,35.0,2022-05-18,70.14285714285714,52.42857142857143,61.285714285714285,0.11857142857142858,21.185714285714283,11.357142857142858,16.271428571428572
288,WIS_BRU,21,17.0,2022-05-18,74.71428571428571,52.42857142857143,63.57142857142857,0.2942857142857143,23.74285714285714,11.342857142857143,17.52857142857143
289,WIS_COO_1,21,9.0,2022-05-18,70.57142857142857,50.714285714285715,60.642857142857146,0.2342857142857143,21.414285714285715,10.414285714285715,15.914285714285715
290,WIS_COO_2,21,128.0,2022-05-18,72.28571428571429,51.42857142857143,61.857142857142854,0.22571428571428573,22.385714285714283,10.785714285714286,16.585714285714285
291,WIS_KEN,21,41.0,2022-05-18,74.57142857142857,52.57142857142857,63.57142857142857,0.2914285714285714,23.657142857142855,11.428571428571429,17.52857142857143
292,WIS_WAL,21,20.0,2022-05-18,72.28571428571429,51.42857142857143,61.857142857142854,0.15857142857142856,22.400000000000002,10.785714285714286,16.585714285714285
293,ZUE_PED,21,91.0,2022-05-18,70.14285714285714,52.42857142857143,61.285714285714285,0.11857142857142858,21.185714285714283,11.357142857142858,16.271428571428572
294,ZUE_REE,21,45.0,2022-05-18,70.71428571428571,52.285714285714285,61.5,0.11142857142857143,21.514285714285712,11.271428571428572,16.4
295,DEG_DIE_100,22,145.0,2022-05-25,73.14285714285714,51.857142857142854,62.5,0.10857142857142857,22.857142857142858,11.042857142857143,16.942857142857143
296,DEG_DIE_ERSWC,22,114.0,2022-05-25,72.42857142857143,51.285714285714285,61.857142857142854,0.09714285714285713,22.457142857142856,10.700000000000001,16.6
297,DEG_DIE_SH,22,22.0,2022-05-25,72.14285714285714,51.0,61.57142857142857,0.09571428571428572,22.3,10.542857142857143,16.442857142857143
298,DEG_EVA_PGREEN,22,5.0,2022-05-25,72.85714285714286,51.714285714285715,62.285714285714285,0.09714285714285713,22.7,10.942857142857141,16.814285714285713
299,DEG_FES_OVO4,22,227.0,2022-05-25,75.14285714285714,52.42857142857143,63.785714285714285,0.0842857142857143,23.985714285714288,11.357142857142858,17.642857142857142
300,DEG_FOU_ELM,22,249.0,2022-05-25,73.42857142857143,52.285714285714285,62.857142857142854,0.047142857142857146,23.02857142857143,11.271428571428572,17.17142857142857
302,DEG_MCM_CH,22,97.0,2022-05-25,73.42857142857143,52.0,62.714285714285715,0.08,23.014285714285712,11.114285714285714,17.085714285714285
303,DEG_MCM_W7,22,51.0,2022-05-25,71.85714285714286,51.0,61.42857142857143,0.08571428571428572,22.142857142857142,10.557142857142859,16.357142857142858
304,DEG_STR_1,22,4.0,2022-05-25,71.14285714285714,50.42857142857143,60.785714285714285,0.1142857142857143,21.728571428571428,10.242857142857144,15.985714285714286
306,GAB_ALL,22,6.0,2022-05-25,79.71428571428571,55.142857142857146,67.42857142857143,0.022857142857142857,26.5,12.857142857142858,19.685714285714287
307,GAB_DEL,22,7.0,2022-05-25,79.14285714285714,54.857142857142854,67.0,0.12,26.2,12.700000000000001,19.442857142857143
308,GAB_ELL,22,38.0,2022-05-25,78.85714285714286,54.57142857142857,66.71428571428571,0.06714285714285714,26.014285714285712,12.528571428571428,19.285714285714285
309,GAB_HER,22,5.0,2022-05-25,78.71428571428571,54.42857142857143,66.57142857142857,0.12999999999999998,25.942857142857143,12.457142857142857,19.214285714285715
310,GAB_JON,22,3.0,2022-05-25,77.0,55.42857142857143,66.21428571428571,0.002857142857142857,24.985714285714288,13.014285714285714,19.014285714285712
311,GAB_KUK,22,9.0,2022-05-25,77.85714285714286,54.42857142857143,66.14285714285714,0.10571428571428572,25.485714285714288,12.471428571428572,18.97142857142857
312,GAB_OOM,22,151.0,2022-05-25,78.0,54.57142857142857,66.28571428571429,0.08285714285714287,25.542857142857144,12.528571428571428,19.057142857142857
313,GAB_PET,22,0.0,2022-05-25,78.57142857142857,54.57142857142857,66.57142857142857,0.02,25.857142857142858,12.528571428571428,19.214285714285715
315,GAB_STO,22,411.0,2022-05-25,78.57142857142857,54.857142857142854,66.71428571428571,0.06142857142857143,25.857142857142858,12.714285714285714,19.271428571428572
316,GORHAM,22,126.0,2022-05-25,74.42857142857143,52.285714285714285,63.357142857142854,0.13142857142857142,23.571428571428573,11.271428571428572,17.428571428571427
320,MUL_LET,22,45.0,2022-05-25,74.28571428571429,50.857142857142854,62.57142857142857,0.15,23.485714285714288,10.485714285714286,17.0
321,ONE_ADO_1,22,227.0,2022-05-25,74.57142857142857,49.714285714285715,62.142857142857146,0.3385714285714285,23.642857142857142,9.842857142857143,16.742857142857144
322,ONE_AKI_1,22,44.0,2022-05-25,73.14285714285714,50.142857142857146,61.642857142857146,0.26285714285714284,22.87142857142857,10.085714285714287,16.45714285714286
323,ONE_CHA_1,22,35.0,2022-05-25,72.71428571428571,50.42857142857143,61.57142857142857,0.2557142857142857,22.614285714285717,10.242857142857144,16.442857142857143
324,ONE_HUN_1,22,7.0,2022-05-25,74.42857142857143,49.857142857142854,62.142857142857146,0.3485714285714286,23.571428571428573,9.914285714285715,16.74285714285714
325,ONE_MCK_1,22,26.0,2022-05-25,73.57142857142857,49.57142857142857,61.57142857142857,0.15142857142857144,23.114285714285717,9.771428571428572,16.414285714285715
326,ONE_OAK_1,22,126.0,2022-05-25,76.85714285714286,50.142857142857146,63.5,0.23428571428571426,24.914285714285715,10.1,17.5
327,ONE_ORT_1,22,72.0,2022-05-25,76.0,50.0,63.0,0.1742857142857143,24.457142857142856,10.0,17.228571428571428
328,ONE_STA_1,22,26.0,2022-05-25,75.85714285714286,50.285714285714285,63.07142857142857,0.26285714285714284,24.37142857142857,10.171428571428573,17.25714285714286
329,PAN_LET,22,90.0,2022-05-25,73.28571428571429,51.57142857142857,62.42857142857143,0.2185714285714286,22.928571428571427,10.885714285714286,16.914285714285715
330,POV_DUN,22,22.0,2022-05-25,73.14285714285714,50.57142857142857,61.857142857142854,0.09714285714285713,22.857142857142858,10.314285714285715,16.585714285714285
331,POW_LET,22,28.0,2022-05-25,77.85714285714286,54.142857142857146,66.0,0.19571428571428573,25.485714285714288,12.299999999999999,18.900000000000002
332,SEA_HOO_1,22,234.0,2022-05-25,76.42857142857143,52.142857142857146,64.28571428571429,0.25285714285714284,24.685714285714283,11.214285714285714,17.942857142857143
333,SMI_CAN,22,13.0,2022-05-25,75.0,50.57142857142857,62.785714285714285,0.06142857142857143,23.87142857142857,10.314285714285715,17.114285714285714
334,SMI_CRO,22,7.0,2022-05-25,77.0,54.0,65.5,0.06857142857142857,24.985714285714288,12.214285714285714,18.614285714285717
335,SMI_DOU,22,11.0,2022-05-25,76.71428571428571,52.57142857142857,64.64285714285714,0.03285714285714286,24.842857142857145,11.428571428571429,18.142857142857142
336,SMI_DUR,22,50.0,2022-05-25,77.57142857142857,51.42857142857143,64.5,0.0842857142857143,25.314285714285713,10.8,18.057142857142857
337,SMI_HOF,22,4.0,2022-05-25,75.0,52.142857142857146,63.57142857142857,0.04714285714285714,23.87142857142857,11.171428571428573,17.54285714285714
338,SMI_HOL,22,1.0,2022-05-25,78.14285714285714,55.142857142857146,66.64285714285714,0.02142857142857143,25.61428571428571,12.842857142857143,19.24285714285714
339,SMI_JOH_1,22,36.0,2022-05-25,76.57142857142857,52.142857142857146,64.35714285714286,0.048571428571428564,24.75714285714286,11.200000000000001,17.97142857142857
340,SMI_JOH_2,22,11.0,2022-05-25,77.71428571428571,52.42857142857143,65.07142857142857,0.05857142857142857,25.385714285714283,11.342857142857143,18.400000000000002
341,SMI_KEL,22,4.0,2022-05-25,79.28571428571429,55.714285714285715,67.5,0.039999999999999994,26.271428571428572,13.142857142857142,19.714285714285715
342,SMI_MCC,22,9.0,2022-05-25,75.0,51.142857142857146,63.07142857142857,0.045714285714285714,23.885714285714283,10.642857142857142,17.271428571428572
343,STA_CRA,22,66.0,2022-05-25,72.0,51.0,61.5,0.19857142857142857,22.214285714285715,10.557142857142859,16.37142857142857
344,STA_LOT,22,46.0,2022-05-25,75.71428571428571,52.0,63.857142857142854,0.2542857142857143,24.285714285714285,11.12857142857143,17.714285714285715
345,STA_PAD,22,37.0,2022-05-25,75.14285714285714,51.142857142857146,63.142857142857146,0.1542857142857143,23.957142857142856,10.62857142857143,17.314285714285713
346,WICKHAM,22,820.0,2022-05-25,74.28571428571429,52.285714285714285,63.285714285714285,0.13142857142857142,23.514285714285712,11.257142857142856,17.385714285714286
347,WIS_BRU,22,6.0,2022-05-25,78.28571428571429,55.857142857142854,67.07142857142857,0.07142857142857142,25.714285714285715,13.257142857142858,19.485714285714288
348,WIS_COO_1,22,22.0,2022-05-25,74.57142857142857,52.42857142857143,63.5,0.16142857142857142,23.642857142857142,11.357142857142858,17.514285714285712
349,WIS_COO_2,22,164.0,2022-05-25,76.42857142857143,53.142857142857146,64.78571428571429,0.1657142857142857,24.685714285714287,11.757142857142856,18.214285714285715
350,WIS_KEN,22,124.0,2022-05-25,78.71428571428571,55.57142857142857,67.14285714285714,0.14142857142857143,25.957142857142856,13.1,19.514285714285712
351,WIS_WAL,22,309.0,2022-05-25,76.0,55.142857142857146,65.57142857142857,0.03428571428571429,24.428571428571427,12.87142857142857,18.642857142857142
352,ZUE_PED,22,297.0,2022-05-25,74.28571428571429,52.285714285714285,63.285714285714285,0.13142857142857142,23.514285714285712,11.257142857142856,17.385714285714286
353,ZUE_REE,22,129.0,2022-05-25,75.14285714285714,51.857142857142854,63.5,0.21571428571428572,23.97142857142857,11.042857142857143,17.514285714285712
366,GAB_DEL,23,48.0,2022-06-01,80.14285714285714,55.142857142857146,67.64285714285714,0.06857142857142857,26.75714285714286,12.857142857142858,19.785714285714285
375,GORHAM,23,190.0,2022-06-01,77.0,56.714285714285715,66.85714285714286,0.048571428571428564,24.985714285714288,13.742857142857144,19.37142857142857
376,MIL_CHA,23,19.0,2022-06-01,76.42857142857143,53.42857142857143,64.92857142857143,0.20285714285714287,24.685714285714287,11.885714285714286,18.314285714285713
377,MIL_MCC,23,35.0,2022-06-01,75.85714285714286,55.857142857142854,65.85714285714286,0.1657142857142857,24.37142857142857,13.257142857142856,18.814285714285717
378,MIL_YOD,23,60.0,2022-06-01,75.42857142857143,53.285714285714285,64.35714285714286,0.22142857142857145,24.142857142857142,11.828571428571427,17.985714285714288
379,MUL_LET,23,43.0,2022-06-01,78.14285714285714,54.714285714285715,66.42857142857143,0.05714285714285715,25.62857142857143,12.614285714285714,19.12857142857143
380,ONE_ADO_1,23,1195.0,2022-06-01,74.0,51.714285714285715,62.857142857142854,0.07571428571428572,23.32857142857143,10.942857142857141,17.128571428571426
381,ONE_AKI_1,23,71.0,2022-06-01,74.0,50.714285714285715,62.357142857142854,0.03142857142857143,23.32857142857143,10.414285714285715,16.87142857142857
382,ONE_CHA_1,23,272.0,2022-06-01,74.28571428571429,50.285714285714285,62.285714285714285,0.07285714285714286,23.485714285714288,10.171428571428573,16.814285714285713
383,ONE_HUN_1,23,10.0,2022-06-01,73.71428571428571,51.142857142857146,62.42857142857143,0.05714285714285715,23.171428571428574,10.642857142857142,16.928571428571427
384,ONE_MCK_1,23,24.0,2022-06-01,74.14285714285714,50.0,62.07142857142857,0.05857142857142857,23.414285714285715,10.0,16.7
385,ONE_OAK_1,23,176.0,2022-06-01,75.85714285714286,52.857142857142854,64.35714285714286,0.042857142857142864,24.37142857142857,11.6,17.97142857142857
386,ONE_ORT_1,23,30.0,2022-06-01,75.14285714285714,51.0,63.07142857142857,0.02428571428571429,23.942857142857143,10.557142857142859,17.257142857142856
387,ONE_STA_1,23,96.0,2022-06-01,74.85714285714286,52.285714285714285,63.57142857142857,0.04285714285714286,23.8,11.257142857142856,17.52857142857143
388,PAN_LET,23,22.0,2022-06-01,76.28571428571429,55.0,65.64285714285714,0.02142857142857143,24.585714285714285,12.785714285714286,18.7
389,POV_DUN,23,0.0,2022-06-01,76.14285714285714,53.142857142857146,64.64285714285714,0.09857142857142856,24.514285714285712,11.742857142857144,18.142857142857142
390,POW_LET,23,57.0,2022-06-01,80.57142857142857,56.285714285714285,68.42857142857143,0.03428571428571429,27.0,13.471428571428573,20.24285714285714
391,SEA_HOO_1,23,165.0,2022-06-01,78.71428571428571,55.714285714285715,67.21428571428571,0.038571428571428576,25.942857142857143,13.185714285714285,19.557142857142857
402,STA_CRA,23,19.0,2022-06-01,73.42857142857143,54.285714285714285,63.857142857142854,0.12714285714285714,23.014285714285712,12.385714285714286,17.714285714285715
403,STA_LOT,23,14.0,2022-06-01,77.28571428571429,56.142857142857146,66.71428571428571,0.1542857142857143,25.157142857142855,13.428571428571429,19.271428571428572
404,STA_PAD,23,41.0,2022-06-01,77.42857142857143,56.0,66.71428571428571,0.12571428571428572,25.24285714285714,13.328571428571427,19.271428571428572
405,WICKHAM,23,348.0,2022-06-01,76.71428571428571,57.142857142857146,66.92857142857143,0.13999999999999999,24.82857142857143,13.971428571428572,19.385714285714283
439,ONE_ADO_1,24,550.0,2022-06-08,70.85714285714286,50.857142857142854,60.857142857142854,0.25285714285714284,21.585714285714285,10.471428571428572,16.014285714285712
440,ONE_AKI_1,24,258.0,2022-06-08,71.42857142857143,50.285714285714285,60.857142857142854,0.23857142857142857,21.900000000000002,10.171428571428573,16.014285714285712
441,ONE_CHA_1,24,238.0,2022-06-08,71.42857142857143,49.0,60.214285714285715,0.25142857142857145,21.885714285714283,9.442857142857141,15.685714285714285
442,ONE_HUN_1,24,63.0,2022-06-08,70.42857142857143,51.42857142857143,60.92857142857143,0.26,21.357142857142858,10.771428571428572,16.057142857142857
443,ONE_MCK_1,24,99.0,2022-06-08,72.0,50.142857142857146,61.07142857142857,0.21428571428571427,22.214285714285715,10.071428571428571,16.142857142857142
444,ONE_OAK_1,24,93.0,2022-06-08,72.57142857142857,50.714285714285715,61.642857142857146,0.24285714285714285,22.54285714285714,10.385714285714286,16.442857142857143
445,ONE_ORT_1,24,354.0,2022-06-08,72.0,49.857142857142854,60.92857142857143,0.17142857142857143,22.228571428571428,9.914285714285715,16.057142857142857
446,ONE_STA_1,24,483.0,2022-06-08,71.71428571428571,51.142857142857146,61.42857142857143,0.26,22.057142857142857,10.62857142857143,16.32857142857143
448,POV_DUN,24,11.0,2022-06-08,69.0,48.857142857142854,58.92857142857143,0.22714285714285712,20.542857142857144,9.342857142857143,14.957142857142857
457,SMI_JOH_1,24,44.0,2022-06-08,70.71428571428571,50.285714285714285,60.5,0.19857142857142857,21.514285714285712,10.157142857142858,15.842857142857143
498,ONE_ADO_1,25,103.0,2022-06-15,79.42857142857143,54.42857142857143,66.92857142857143,0.09999999999999999,26.342857142857145,12.442857142857145,19.414285714285715
499,ONE_AKI_1,25,221.0,2022-06-15,79.14285714285714,55.142857142857146,67.14285714285714,0.054285714285714284,26.2,12.857142857142858,19.52857142857143
500,ONE_CHA_1,25,51.0,2022-06-15,79.14285714285714,54.57142857142857,66.85714285714286,0.08428571428571428,26.2,12.542857142857143,19.385714285714283
501,ONE_HUN_1,25,53.0,2022-06-15,79.28571428571429,54.42857142857143,66.85714285714286,0.1457142857142857,26.25714285714286,12.471428571428572,19.357142857142858
502,ONE_MCK_1,25,79.0,2022-06-15,79.57142857142857,54.142857142857146,66.85714285714286,0.06571428571428571,26.414285714285715,12.285714285714286,19.37142857142857
503,ONE_OAK_1,25,89.0,2022-06-15,81.0,55.857142857142854,68.42857142857143,0.18999999999999997,27.228571428571428,13.242857142857144,20.25714285714286
504,ONE_ORT_1,25,86.0,2022-06-15,80.14285714285714,54.285714285714285,67.21428571428571,0.11142857142857143,26.75714285714286,12.37142857142857,19.571428571428573
505,ONE_STA_1,25,47.0,2022-06-15,80.0,55.142857142857146,67.57142857142857,0.06714285714285714,26.685714285714287,12.842857142857143,19.771428571428572
516,SMI_JOH_1,25,52.0,2022-06-15,77.85714285714286,54.57142857142857,66.21428571428571,0.19,25.457142857142856,12.557142857142859,19.014285714285712
518,SMI_KEL,25,8.0,2022-06-15,79.42857142857143,56.142857142857146,67.78571428571429,0.08142857142857142,26.342857142857145,13.414285714285715,19.87142857142857
575,SMI_JOH_1,26,75.0,2022-06-22,74.42857142857143,50.142857142857146,62.285714285714285,0.0,23.585714285714285,10.1,16.814285714285713
577,SMI_KEL,26,15.0,2022-06-22,73.57142857142857,51.142857142857146,62.357142857142854,0.2857142857142857,23.114285714285717,10.642857142857142,16.857142857142858
